ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190042923-Service in Progress,190042923,2019-01-04 23:37:02,"300 W CENTER ST,MKE",5,ACC UNKN INJ,Service in Progress
190042959-To be Filed,190042959,2019-01-04 23:35:35,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190042982-Assignment Completed,190042982,2019-01-04 23:44:42,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190042981-Service in Progress,190042981,2019-01-04 23:44:33,"180 W UNCAS AV,MKE",6,ASSIGNMENT,Service in Progress
190042978-Assignment Completed,190042978,2019-01-04 23:42:37,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190042977-Assignment Completed,190042977,2019-01-04 23:42:26,"2106 W WELLS ST,MKE",3,TAVERN CHECK,Assignment Completed
190042961-Service in Progress,190042961,2019-01-04 23:41:55,"3006 W HIGHLAND BL,MKE",3,TRBL W/SUBJ-DV,Service in Progress
190042975-Service in Progress,190042975,2019-01-04 23:41:44,"1130 W HISTORIC MITCHELL ST,MKE",2,TRAFFIC STOP,Service in Progress
190042968-Service in Progress,190042968,2019-01-04 23:40:31,"2451 S AUSTIN ST,MKE",6,FIRE,Service in Progress
190042949-Assignment Completed,190042949,2019-01-04 23:30:33,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190042884-Advised/Referral,190042884,2019-01-04 23:08:12,"10155 W APPLETON AV,MKE",4,ENTRY,Advised/Referral
190042883-Cleared by Arrest,190042883,2019-01-04 23:05:12,"1021 W BECHER ST,MKE",2,TRAFFIC STOP,Cleared by Arrest
190042994-Assignment Completed,190042994,2019-01-04 23:48:18,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190042988-Unable to Locate Complainant,190042988,2019-01-04 23:47:49,"S 19TH ST / W NATIONAL AV,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
190042991-Assignment Completed,190042991,2019-01-04 23:47:16,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190042987-Assignment Completed,190042987,2019-01-04 23:46:05,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190042986-Service in Progress,190042986,2019-01-04 23:45:16,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190042895-Assignment Completed,190042895,2019-01-04 23:17:37,"1230 N OLD WORLD THIRD ST,MKE",1,BATTERY,Assignment Completed
190042886-Assignment Completed,190042886,2019-01-04 23:08:52,"3917 N 24TH PL,MKE",5,SUBJ WITH WEAPON,Assignment Completed
190042848-Assignment Completed,190042848,2019-01-04 22:52:14,"7318 W MILL RD,MKE",4,SHOOTING,Assignment Completed
190043008-Advised,190043008,2019-01-04 23:54:00,"4253 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Advised
190043004-Assignment Completed,190043004,2019-01-04 23:52:33,"1713 W WELLS ST,MKE",3,TAVERN CHECK,Assignment Completed
190043003-Assignment Completed,190043003,2019-01-04 23:52:13,"9091 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
190043001-Assignment Completed,190043001,2019-01-04 23:52:01,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190042996-Service in Progress,190042996,2019-01-04 23:51:20,"1707 W NATIONAL AV,MKE",2,SUSP PERS/AUTO,Service in Progress
190042981-Assignment Completed,190042981,2019-01-04 23:44:33,"180 W UNCAS AV,MKE",6,ASSIGNMENT,Assignment Completed
190042968-To be Filed,190042968,2019-01-04 23:40:31,"2451 S AUSTIN ST,MKE",6,FIRE,To be Filed
190043015-Service in Progress,190043015,2019-01-04 23:59:41,"4953 N 39TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190043009-Service in Progress,190043009,2019-01-04 23:56:54,"411 E LLOYD ST,MKE",5,SUSP PERS/AUTO,Service in Progress
190042972-Unable to Locate Complainant,190042972,2019-01-05 00:03:21,"730 N 29TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190050004-Assignment Completed,190050004,2019-01-05 00:02:18,"8120 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
190042993-Service in Progress,190042993,2019-01-05 00:02:09,"2043 W WELLS ST,MKE",3,INJ PERSON/SICK,Service in Progress
190050002-Service in Progress,190050002,2019-01-05 00:01:20,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Service in Progress
190043013-Unable to Locate Complainant,190043013,2019-01-05 00:00:29,"1531 S 10TH ST,MKE",2,PROPERTY DAMAGE,Unable to Locate Complainant
190043007-Unable to Locate Complainant,190043007,2019-01-05 00:00:28,"3708 W NORTH AV,MKE",3,FIGHT,Unable to Locate Complainant
190050001-Service in Progress,190050001,2019-01-05 00:00:28,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190043009-Assignment Completed,190043009,2019-01-04 23:56:54,"411 E LLOYD ST,MKE",5,SUSP PERS/AUTO,Assignment Completed
190042986-Assignment Completed,190042986,2019-01-04 23:45:16,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190042940-Assignment Completed,190042940,2019-01-04 23:27:11,"2700 W VLIET ST,MKE",3,PATROL,Assignment Completed
190042932-City Citation(s) Issued,190042932,2019-01-04 23:24:44,"111 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,City Citation(s) Issued
190042895-Advised,190042895,2019-01-04 23:17:37,"1230 N OLD WORLD THIRD ST,MKE",1,BATTERY,Advised
190050019-Assignment Completed,190050019,2019-01-05 00:08:29,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190043002-Service in Progress,190043002,2019-01-05 00:08:02,"1721 W CANAL ST,MKE",3,DUI,Service in Progress
190042954-Service in Progress,190042954,2019-01-05 00:07:48,"2515 N 2ND ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
190050017-Assignment Completed,190050017,2019-01-05 00:07:37,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190050015-Assignment Completed,190050015,2019-01-05 00:07:34,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190042989-Assignment Completed,190042989,2019-01-05 00:07:29,"2046 N 34TH ST,MKE",3,TRBL W/SUBJ-DV,Assignment Completed
190042997-Unable to Locate Complainant,190042997,2019-01-05 00:07:05,"6412 W LISBON AV,MKE",7,TRBL W/SUBJ-DV,Unable to Locate Complainant
190042950-Service in Progress,190042950,2019-01-05 00:06:56,"324 W NORTH AV,MKE",5,ENTRY,Service in Progress
190050005-Service in Progress,190050005,2019-01-05 00:06:02,"3926 N SHERMAN BL,MKE",7,SUBJ WITH WEAPON,Service in Progress
190042996-City Citation(s) Issued,190042996,2019-01-04 23:51:20,"1707 W NATIONAL AV,MKE",2,SUSP PERS/AUTO,City Citation(s) Issued
190050025-Unable to Locate Complainant,190050025,2019-01-05 00:14:43,"4408 N 29TH ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
190050028-Service in Progress,190050028,2019-01-05 00:14:07,"4253 N TEUTONIA AV,MKE",5,ACC PDO,Service in Progress
190042967-Unable to Locate Complainant,190042967,2019-01-05 00:13:38,"3539 N 19TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190050024-Service in Progress,190050024,2019-01-05 00:12:19,"6000 W DOUGLAS AV,MKE",4,INVESTIGATION,Service in Progress
190050021-Service in Progress,190050021,2019-01-05 00:10:48,"5501 N 76TH ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
190050010-Service in Progress,190050010,2019-01-05 00:10:38,"1501 N FARWELL AV,MKE",1,CALL FOR POLICE,Service in Progress
190042995-Service in Progress,190042995,2019-01-05 00:10:20,"2850 N 17TH ST,MKE",5,RECK USE OF WEAP,Service in Progress
190050023-Service in Progress,190050023,2019-01-05 00:10:10,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190042954-Unable to Locate Complainant,190042954,2019-01-05 00:07:48,"2515 N 2ND ST,MKE",5,TRBL W/SUBJ-DV,Unable to Locate Complainant
190050005-Advised/Referral,190050005,2019-01-05 00:06:02,"3926 N SHERMAN BL,MKE",7,SUBJ WITH WEAPON,Advised/Referral
190042938-City Citation(s) Issued,190042938,2019-01-04 23:26:36,"2700 W PIERCE ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
190050033-Service in Progress,190050033,2019-01-05 00:17:11,"9009 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Service in Progress
190050032-Assignment Completed,190050032,2019-01-05 00:16:37,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Assignment Completed
190050030-Service in Progress,190050030,2019-01-05 00:15:54,"9721 W BEATRICE ST,MKE",4,CONVEY PROPERTY,Service in Progress
190050029-Assignment Completed,190050029,2019-01-05 00:15:15,"6929 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Assignment Completed
190043002-Unable to Locate Complainant,190043002,2019-01-05 00:08:02,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant
190043015-Unable to Locate Complainant,190043015,2019-01-04 23:59:41,"4953 N 39TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
190050049-Service in Progress,190050049,2019-01-05 00:24:31,"3724 N 37TH ST,MKE",7,SHOTSPOTTER,Service in Progress
190050048-Unable to Locate Complainant,190050048,2019-01-05 00:24:28,"2454 N 41ST ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190050046-Unable to Locate Complainant,190050046,2019-01-05 00:24:23,"1908 N 49TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190050045-Advised,190050045,2019-01-05 00:24:19,"3563 S PINE AV,MKE",6,SUSPICIOUS-OTH,Advised
190050044-Service in Progress,190050044,2019-01-05 00:24:07,"3630 W NASH ST,MKE",7,SHOTS FIRED,Service in Progress
190050043-Unable to Locate Complainant,190050043,2019-01-05 00:23:34,"2363 N 47TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190050047-Assignment Completed,190050047,2019-01-05 00:23:20,"1000 W DAKOTA ST,MKE",6,PATROL,Assignment Completed
190050040-Unable to Locate Complainant,190050040,2019-01-05 00:22:39,"3016 N 29TH ST,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190050041-Assignment Completed,190050041,2019-01-05 00:22:06,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050039-Advised,190050039,2019-01-05 00:21:58,"N 45TH ST / W VILLARD AV,MKE",7,TRAFFIC STOP,Advised
190050036-Service in Progress,190050036,2019-01-05 00:20:09,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Service in Progress
190050010-Assignment Completed,190050010,2019-01-05 00:10:38,"1501 N FARWELL AV,MKE",1,CALL FOR POLICE,Assignment Completed
190050050-Advised,190050050,2019-01-05 00:28:13,"2756 N 28TH ST,MKE",5,SHOTSPOTTER,Advised
190050055-Advised,190050055,2019-01-05 00:26:43,"222 S 3RD ST,MKE",1,CALL FOR POLICE,Advised
190050058-Service in Progress,190050058,2019-01-05 00:25:57,"749 W STATE ST,MKE",1,VEHICLE MAINT,Service in Progress
190050042-Service in Progress,190050042,2019-01-05 00:25:11,"1802 N 53RD ST,MKE",3,SHOTS FIRED,Service in Progress
190050052-Assignment Completed,190050052,2019-01-05 00:25:09,"6000 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
190050051-Assignment Completed,190050051,2019-01-05 00:25:08,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
190050021-Unable to Locate Complainant,190050021,2019-01-05 00:10:48,"5501 N 76TH ST,MKE",4,TRBL W/SUBJ-DV,Unable to Locate Complainant
190050010-Advised,190050010,2019-01-05 00:10:38,"1501 N FARWELL AV,MKE",1,CALL FOR POLICE,Advised
190050069-Assignment Completed,190050069,2019-01-05 00:34:06,"3415 N 67TH ST,MKE",7,ROBBERY ARMED,Assignment Completed
190050066-Advised,190050066,2019-01-05 00:34:01,"6325 N 76TH ST,MKE",4,TRBL W/SUBJ,Advised
190050065-Advised,190050065,2019-01-05 00:31:46,"3219 N 35TH ST,MKE",7,TRAFFIC STOP,Advised
190050042-Unable to Locate Complainant,190050042,2019-01-05 00:25:11,"1802 N 53RD ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
190050002-Assignment Completed,190050002,2019-01-05 00:01:20,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Assignment Completed
190050075-Service in Progress,190050075,2019-01-05 00:39:14,"N 79TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Service in Progress
190050079-Service in Progress,190050079,2019-01-05 00:38:25,"N 15TH ST / W HAUSER AV,MKE",5,SHOTS FIRED,Service in Progress
190050081-Assignment Completed,190050081,2019-01-05 00:37:30,"3101 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
190050077-Assignment Completed,190050077,2019-01-05 00:36:41,"1400 W ZELLMAN CT,MKE",6,BUSINESS CHECK,Assignment Completed
190050076-Assignment Completed,190050076,2019-01-05 00:36:20,"605 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
190050083-Service in Progress,190050083,2019-01-05 00:44:40,"1422 W ATKINSON AV,MKE",5,FIGHT,Service in Progress
190050073-Unable to Locate Complainant,190050073,2019-01-05 00:44:30,"N 38TH ST / W FLORIST AV,MKE",4,NOISE NUISANCE,Unable to Locate Complainant
190050093-Assignment Completed,190050093,2019-01-05 00:44:28,"1225 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
190050091-Advised,190050091,2019-01-05 00:43:34,"145 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
190050090-Assignment Completed,190050090,2019-01-05 00:42:12,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190050088-Advised,190050088,2019-01-05 00:42:02,"4908 N 60TH ST,MKE",7,TRAFFIC STOP,Advised
190050086-Assignment Completed,190050086,2019-01-05 00:41:33,"N SHERMAN BL / W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
190050085-Assignment Completed,190050085,2019-01-05 00:41:19,"2360 N 48TH ST,MKE",3,INVESTIGATION,Assignment Completed
190050084-Unable to Locate Complainant,190050084,2019-01-05 00:40:34,"2925 N 37TH ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
190050082-Advised,190050082,2019-01-05 00:40:12,"3320 N DOUSMAN ST,MKE",5,SHOTS FIRED,Advised
190050058-Assignment Completed,190050058,2019-01-05 00:25:57,"749 W STATE ST,MKE",1,VEHICLE MAINT,Assignment Completed
190050036-Assignment Completed,190050036,2019-01-05 00:20:09,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Assignment Completed
190050101-Service in Progress,190050101,2019-01-05 00:48:55,"S 7TH ST / W LINCOLN AV,MKE",2,INVESTIGATION,Service in Progress
190050100-Assignment Completed,190050100,2019-01-05 00:48:20,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
190050098-Advised,190050098,2019-01-05 00:47:13,"5162 N 60TH ST,MKE",7,TRAFFIC STOP,Advised
190050096-City Citation(s) Issued,190050096,2019-01-05 00:46:45,"1812 S 13TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
190050095-Assignment Completed,190050095,2019-01-05 00:45:10,"110 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050079-Unable to Locate Complainant,190050079,2019-01-05 00:38:25,"N 15TH ST / W HAUSER AV,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190050049-To be Filed,190050049,2019-01-05 00:24:31,"3724 N 37TH ST,MKE",7,SHOTSPOTTER,To be Filed
190042995-Unable to Locate Complainant,190042995,2019-01-05 00:10:20,"2850 N 17TH ST,MKE",5,RECK USE OF WEAP,Unable to Locate Complainant
190050108-Assignment Completed,190050108,2019-01-05 00:54:17,"3301 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
190050106-Service in Progress,190050106,2019-01-05 00:53:24,"N 75TH ST / W FLORIST AV,MKE",4,LOOSE ANIMAL,Service in Progress
190050107-Advised,190050107,2019-01-05 00:52:36,"N 60TH ST / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
190050105-Service in Progress,190050105,2019-01-05 00:51:48,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190050103-Advised,190050103,2019-01-05 00:50:22,"E WISCONSIN AV / N VAN BUREN ST,MKE",1,TRAFFIC STOP,Advised
190050083-Advised/Referral,190050083,2019-01-05 00:44:40,"1422 W ATKINSON AV,MKE",5,FIGHT,Advised/Referral
190050121-City Citation(s) Issued,190050121,2019-01-05 00:59:56,"125 E JUNEAU AV,MKE",1,PARKING TROUBLE,City Citation(s) Issued
190050118-Service in Progress,190050118,2019-01-05 00:59:52,"6829 N DARIEN ST,MKE",4,BATTERY DV,Service in Progress
190050120-Assignment Completed,190050120,2019-01-05 00:59:48,"S 6TH ST / W HISTORIC MITCHELL ST,MKE",2,NON PURSUIT,Assignment Completed
190050119-Advised,190050119,2019-01-05 00:58:38,"635 N JAMES LOVELL ST,MKE",1,PARKING TROUBLE,Advised
190050113-Service in Progress,190050113,2019-01-05 00:57:59,"3534 S 77TH ST,MKE",6,WELFARE CITIZEN,Service in Progress
190050109-Service in Progress,190050109,2019-01-05 00:57:50,"3163 N 95TH ST,MKE",7,SUSP PERS/AUTO,Service in Progress
190050117-Assignment Completed,190050117,2019-01-05 00:57:38,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190050116-Advised,190050116,2019-01-05 00:57:13,"4428 N 51ST BL,MKE",7,TRAFFIC STOP,Advised
190050114-Assignment Completed,190050114,2019-01-05 00:56:34,"141 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
190050111-Service in Progress,190050111,2019-01-05 00:55:52,"W FOND DU LAC AV / N 27TH ST,MKE",3,ACC UNKN INJ,Service in Progress
190050110-Service in Progress,190050110,2019-01-05 00:55:15,"2700 W VLIET ST,MKE",3,PATROL,Service in Progress
190050024-Assignment Completed,190050024,2019-01-05 00:12:19,"6000 W DOUGLAS AV,MKE",4,INVESTIGATION,Assignment Completed
190050129-Assignment Completed,190050129,2019-01-05 01:04:59,"N 46TH ST / W CAPITOL DR,MKE",7,INVESTIGATION,Assignment Completed
190050128-Assignment Completed,190050128,2019-01-05 01:04:42,"2835 N 32ND ST,MKE",7,PATROL,Assignment Completed
190050127-Assignment Completed,190050127,2019-01-05 01:04:21,"3377 S 20TH ST,MKE",6,PATROL,Assignment Completed
190050123-Assignment Completed,190050123,2019-01-05 01:02:03,"2333 N 49TH ST,MKE",3,MEET GOVT AGENCY,Assignment Completed
190050112-Service in Progress,190050112,2019-01-05 01:01:31,"5513 N HOPKINS ST,MKE",4,RECK USE OF WEAP,Service in Progress
190050124-Assignment Completed,190050124,2019-01-05 01:01:29,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050135-Assignment Completed,190050135,2019-01-05 01:08:46,"5890 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050134-Service in Progress,190050134,2019-01-05 01:07:49,"2935 N OAKLAND AV,MKE",1,TRBL W/SUBJ,Service in Progress
190050064-Service in Progress,190050064,2019-01-05 01:07:40,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Service in Progress
190050133-Assignment Completed,190050133,2019-01-05 01:05:52,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
190050110-Assignment Completed,190050110,2019-01-05 00:55:15,"2700 W VLIET ST,MKE",3,PATROL,Assignment Completed
190050075-Unable to Locate Complainant,190050075,2019-01-05 00:39:14,"N 79TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant
190050142-Service in Progress,190050142,2019-01-05 01:14:05,"3830 W VIENNA AV,MKE",7,SHOTSPOTTER,Service in Progress
190050141-Assignment Completed,190050141,2019-01-05 01:12:22,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050140-Service in Progress,190050140,2019-01-05 01:12:19,"4231 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Service in Progress
190050138-City Citation(s) Issued,190050138,2019-01-05 01:11:04,"1400 S 5TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
190050136-Advised,190050136,2019-01-05 01:10:14,"1218 W HIGHLAND AV,MKE",3,FIGHT,Advised
190050122-Service in Progress,190050122,2019-01-05 01:19:26,"3001 N 23RD ST,MKE",5,PROPERTY DAMAGE,Service in Progress
190050154-Assignment Completed,190050154,2019-01-05 01:16:48,"3800 W GALENA ST,MKE",3,PATROL,Assignment Completed
190050153-Assignment Completed,190050153,2019-01-05 01:16:44,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190050152-Assignment Completed,190050152,2019-01-05 01:16:39,"2600 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
190050151-Service in Progress,190050151,2019-01-05 01:16:36,"145 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Service in Progress
190050149-Unable to Locate Complainant,190050149,2019-01-05 01:16:29,"2649 N 16TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190050150-Assignment Completed,190050150,2019-01-05 01:16:28,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190050148-Advised,190050148,2019-01-05 01:15:45,"1338 W ORCHARD ST,MKE",2,TRAFFIC STOP,Advised
190050147-Advised,190050147,2019-01-05 01:15:27,"650 N 27TH ST,MKE",3,TS TARGETED,Advised
190050142-Unable to Locate Complainant,190050142,2019-01-05 01:14:05,"3830 W VIENNA AV,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
190050134-Assignment Completed,190050134,2019-01-05 01:07:49,"2935 N OAKLAND AV,MKE",1,TRBL W/SUBJ,Assignment Completed
190050167-Service in Progress,190050167,2019-01-05 01:24:46,"2367 N 47TH ST,MKE",3,SHOTSPOTTER,Service in Progress
190050166-Assignment Completed,190050166,2019-01-05 01:23:39,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190050165-Assignment Completed,190050165,2019-01-05 01:22:57,"4401 N GREEN BAY AV,MKE",5,BUSINESS CHECK,Assignment Completed
190050164-Advised,190050164,2019-01-05 01:22:50,"N 45TH ST / W KEEFE AV,MKE",7,TRAFFIC STOP,Advised
190050163-Service in Progress,190050163,2019-01-05 01:22:30,"9100 W BROWN DEER RD,MKE",4,PATROL,Service in Progress
190050159-Service in Progress,190050159,2019-01-05 01:22:01,"2301 N LAKE DR,MKE",1,TRBL W/SUBJ,Service in Progress
190050160-Assignment Completed,190050160,2019-01-05 01:21:18,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Assignment Completed
190050158-Advised,190050158,2019-01-05 01:20:48,"600 N WATER ST,MKE",1,TRBL W/SUBJ,Advised
190050157-Advised,190050157,2019-01-05 01:20:34,"N 35TH ST / W CONCORDIA AV,MKE",7,TRAFFIC STOP,Advised
190050106-Assignment Completed,190050106,2019-01-05 00:53:24,"N 75TH ST / W FLORIST AV,MKE",4,LOOSE ANIMAL,Assignment Completed
190050173-Advised,190050173,2019-01-05 01:28:33,"4822 N 51ST BL,MKE",7,TRAFFIC STOP,Advised
190050087-Service in Progress,190050087,2019-01-05 01:28:19,"4567 N 45TH ST,MKE",7,NOISE NUISANCE,Service in Progress
190050172-Unable to Locate Complainant,190050172,2019-01-05 01:28:02,"2330 W ROOSEVELT DR,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190050168-Advised,190050168,2019-01-05 01:25:38,"4740 W FILLMORE DR,MKE",6,ENTRY,Advised
190050167-Assignment Completed,190050167,2019-01-05 01:24:46,"2367 N 47TH ST,MKE",3,SHOTSPOTTER,Assignment Completed
190050122-Advised,190050122,2019-01-05 01:19:26,"3001 N 23RD ST,MKE",5,PROPERTY DAMAGE,Advised
190050177-Advised,190050177,2019-01-05 01:32:27,"N 6TH ST / W MICHIGAN ST,MKE",1,TRAFFIC STOP,Advised
190050174-Service in Progress,190050174,2019-01-05 01:30:14,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
190050163-Assignment Completed,190050163,2019-01-05 01:22:30,"9100 W BROWN DEER RD,MKE",4,PATROL,Assignment Completed
190050064-Advised,190050064,2019-01-05 01:07:40,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Advised
190050112-Advised/Referral,190050112,2019-01-05 01:01:31,"5513 N HOPKINS ST,MKE",4,RECK USE OF WEAP,Advised/Referral
190050109-Advised,190050109,2019-01-05 00:57:50,"3163 N 95TH ST,MKE",7,SUSP PERS/AUTO,Advised
190050101-To be Filed,190050101,2019-01-05 00:48:55,"S 7TH ST / W LINCOLN AV,MKE",2,ACC PDO,To be Filed
190050161-Service in Progress,190050161,2019-01-05 01:36:53,"4903 N 39TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
190050087-Unable to Locate Complainant,190050087,2019-01-05 01:28:19,"4567 N 45TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
190050187-Unable to Locate Complainant,190050187,2019-01-05 01:43:28,"3271 S 9TH PL,MKE",6,FIGHT,Unable to Locate Complainant
190050186-Service in Progress,190050186,2019-01-05 01:42:14,"1107 N OLD WORLD THIRD ST,MKE",1,SPECIAL ASSIGN,Service in Progress
190050185-To be Filed,190050185,2019-01-05 01:41:07,"749 W STATE ST,MKE",1,RETURN STATION,To be Filed
