ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183403048-Open Investigation,183403048,2018-12-06 23:35:22,"924 E JUNEAU AV,MKE",1,THEFT,Open Investigation
183410023-Assignment Completed,183410023,2018-12-07 00:19:57,"2931 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
183410021-Service in Progress,183410021,2018-12-07 00:19:26,"2700 W NATIONAL AV,MKE",2,TRAFFIC STOP,Service in Progress
183410019-Service in Progress,183410019,2018-12-07 00:17:59,"1511 N WATER ST,MKE",1,SUSP PERS/AUTO,Service in Progress
183410018-Service in Progress,183410018,2018-12-07 00:16:37,"5700 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Service in Progress
183403065-Unable to Locate Complainant,183403065,2018-12-07 00:15:40,"626 E STATE ST,MKE",1,NOISE NUISANCE,Unable to Locate Complainant
183403033-Service in Progress,183403033,2018-12-07 00:15:05,"1812 W HAMPTON AV,MKE",7,ACC PDO,Service in Progress
183403062-Advised/Referral,183403062,2018-12-06 23:36:37,"3232 N 15TH ST,MKE",5,BATTERY CUTTING,Advised/Referral
183410030-Service in Progress,183410030,2018-12-07 00:24:09,"8400 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress
183410029-Assignment Completed,183410029,2018-12-07 00:22:53,"3510 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
183410028-Assignment Completed,183410028,2018-12-07 00:22:40,"9200 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed
183410022-Advised,183410022,2018-12-07 00:21:08,"9700 W GRANTOSA DR,MKE",7,SUSP PERS/AUTO,Advised
183410025-Service in Progress,183410025,2018-12-07 00:20:36,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
183410018-Assignment Completed,183410018,2018-12-07 00:16:37,"5700 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Assignment Completed
183410041-Service in Progress,183410041,2018-12-07 00:29:29,"1704 N 29TH ST,MKE",3,FAMILY TROUBL-DV,Service in Progress
183410042-Assignment Completed,183410042,2018-12-07 00:28:42,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed
183410040-Assignment Completed,183410040,2018-12-07 00:28:01,"1500 W GREENFIELD AV,MKE",2,PATROL,Assignment Completed
183410039-Assignment Completed,183410039,2018-12-07 00:27:55,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410037-Assignment Completed,183410037,2018-12-07 00:27:09,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Assignment Completed
183410036-Assignment Completed,183410036,2018-12-07 00:26:38,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410035-Service in Progress,183410035,2018-12-07 00:26:32,"2920 N VEL R PHILLIPS AV,MKE",5,SPECIAL ASSIGN,Service in Progress
183410034-Assignment Completed,183410034,2018-12-07 00:26:24,"3000 S CHASE AV,MKE",6,PATROL,Assignment Completed
183410032-Advised,183410032,2018-12-07 00:25:26,"2005 N 35TH ST,MKE",3,TRAFFIC STOP,Advised
183410031-Assignment Completed,183410031,2018-12-07 00:25:07,"4000 N 25TH ST,MKE",5,PATROL,Assignment Completed
183410021-Advised,183410021,2018-12-07 00:19:26,"2700 W NATIONAL AV,MKE",2,TRAFFIC STOP,Advised
183403084-Assignment Completed,183403084,2018-12-06 23:47:23,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Assignment Completed
183410055-Service in Progress,183410055,2018-12-07 00:34:42,"318 N 40TH ST,MKE",3,BATTERY DV,Service in Progress
183410053-Service in Progress,183410053,2018-12-07 00:32:57,"2920 N VEL R PHILLIPS AV,MKE",5,MED RUN,Service in Progress
183410052-Assignment Completed,183410052,2018-12-07 00:32:50,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183410045-Advised,183410045,2018-12-07 00:32:19,"N 5TH ST / W MEINECKE AV,MKE",5,SUSP PERS/AUTO,Advised
183402959-Service in Progress,183402959,2018-12-07 00:32:16,"6938 N RAINTREE DR,MKE",4,NOISE NUISANCE,Service in Progress
183410051-Advised,183410051,2018-12-07 00:32:07,"5822 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
183410043-Service in Progress,183410043,2018-12-07 00:31:41,"4532 N 64TH ST,MKE",7,FIGHT,Service in Progress
183410049-Service in Progress,183410049,2018-12-07 00:31:07,"2920 N VEL R PHILLIPS AV,MKE",5,INVESTIGATION,Service in Progress
183410048-Assignment Completed,183410048,2018-12-07 00:31:00,"W ATKINSON AV / W KEEFE AV,MKE",5,INVESTIGATION,Assignment Completed
183410046-Service in Progress,183410046,2018-12-07 00:30:26,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Service in Progress
183410044-Advised,183410044,2018-12-07 00:30:17,"117 W VAN NORMAN AV,MKE",6,INVESTIGATION,Advised
183410025-Assignment Completed,183410025,2018-12-07 00:20:36,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
183410019-Unable to Locate Complainant,183410019,2018-12-07 00:17:59,"1511 N WATER ST,MKE",1,SUSP PERS/AUTO,Unable to Locate Complainant
183410018-City Citation(s) Issued,183410018,2018-12-07 00:16:37,"5700 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
183410016-Assignment Completed,183410016,2018-12-07 00:14:05,6300 S 27TH ST;OAK CREEK,6,MEET GOVT AGENCY,Assignment Completed
183410012-To be Filed,183410012,2018-12-07 00:09:22,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,To be Filed
183410005-Advised/Referral,183410005,2018-12-07 00:06:34,"1129 E MEINECKE AV,MKE",5,BATTERY,Advised/Referral
183403098-Open Investigation,183403098,2018-12-07 00:05:36,"2529 S 15TH ST,MKE",2,FAMILY TROUBLE,Open Investigation
183403089-Assignment Completed,183403089,2018-12-06 23:51:06,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
183410066-Service in Progress,183410066,2018-12-07 00:39:24,"N 27TH ST / W NORTH AV,MKE",3,INVESTIGATION,Service in Progress
183410065-Assignment Completed,183410065,2018-12-07 00:39:21,"3476 N HOLTON ST,MKE",5,BUSINESS CHECK,Assignment Completed
183410063-Service in Progress,183410063,2018-12-07 00:38:40,"N 18TH ST / W HIGHLAND AV,MKE",3,TRAFFIC LASER,Service in Progress
183410015-Advised,183410015,2018-12-07 00:37:31,"2959 N MARYLAND AV,MKE",1,NOISE NUISANCE,Advised
183410033-Advised,183410033,2018-12-07 00:36:55,"433 W ST PAUL AV,MKE",1,TRBL W/SUBJ,Advised
183410059-Assignment Completed,183410059,2018-12-07 00:35:55,"9200 W LISBON AV,MKE",7,BUSINESS CHECK,Assignment Completed
183410058-Assignment Completed,183410058,2018-12-07 00:35:15,"2300 W CAPITOL DR,MKE",5,PATROL,Assignment Completed
183410057-Advised,183410057,2018-12-07 00:35:07,"2123 S LAYTON BL,MKE",2,TRAFFIC STOP,Advised
183410055-Assignment Completed,183410055,2018-12-07 00:34:42,"318 N 40TH ST,MKE",3,BATTERY DV,Assignment Completed
183402969-Unable to Locate Complainant,183402969,2018-12-07 00:08:39,"10404 W FOUNTAIN AV,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
183410075-Assignment Completed,183410075,2018-12-07 00:43:43,"3434 N 38TH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183410073-Advised,183410073,2018-12-07 00:43:08,"150 W KEEFE AV,MKE",5,TRAFFIC STOP,Advised
183410072-Service in Progress,183410072,2018-12-07 00:42:58,"3301 W BURNHAM ST,MKE",2,PATROL,Service in Progress
183410070-Service in Progress,183410070,2018-12-07 00:42:33,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress
183410069-Assignment Completed,183410069,2018-12-07 00:42:07,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183410067-Assignment Completed,183410067,2018-12-07 00:40:15,"9100 W BELOIT RD,MKE",6,BUSINESS CHECK,Assignment Completed
183402959-Advised,183402959,2018-12-07 00:32:16,"6938 N RAINTREE DR,MKE",4,NOISE NUISANCE,Advised
183410041-Advised,183410041,2018-12-07 00:29:29,"1704 N 29TH ST,MKE",3,FAMILY TROUBL-DV,Advised
183410081-Advised,183410081,2018-12-07 00:48:11,"4101 W GREEN TREE RD,MKE",4,TRAFFIC STOP,Advised
183410080-Service in Progress,183410080,2018-12-07 00:47:54,"3970 N 92ND ST,MKE",7,BUSINESS CHECK,Service in Progress
183410079-Assignment Completed,183410079,2018-12-07 00:47:46,"1213 N WATER ST,MKE",1,TAVERN CHECK,Assignment Completed
183410078-Assignment Completed,183410078,2018-12-07 00:46:35,"4600 S HOWELL AV,MKE",6,PATROL,Assignment Completed
183410077-Assignment Completed,183410077,2018-12-07 00:45:23,"605 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
183410082-Service in Progress,183410082,2018-12-07 00:54:27,"8836 N 95TH ST,MKE",4,FAMILY TROUBL-DV,Service in Progress
183410086-Service in Progress,183410086,2018-12-07 00:54:19,"4720 W SCRANTON PL,MKE",7,ENTRY AUTOS,Service in Progress
183410088-Unable to Locate Complainant,183410088,2018-12-07 00:53:30,"4334 S 5TH ST,MKE",6,INVESTIGATION,Unable to Locate Complainant
183410087-Assignment Completed,183410087,2018-12-07 00:53:13,"2500 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183410085-Advised,183410085,2018-12-07 00:52:04,"N 22ND ST / W HIGHLAND AV,MKE",3,TRAFFIC STOP,Advised
183410068-Service in Progress,183410068,2018-12-07 00:50:31,"2803 N 39TH ST,MKE",7,RECK USE OF WEAP,Service in Progress
183410080-Assignment Completed,183410080,2018-12-07 00:47:54,"3970 N 92ND ST,MKE",7,BUSINESS CHECK,Assignment Completed
183410072-Assignment Completed,183410072,2018-12-07 00:42:58,"3301 W BURNHAM ST,MKE",2,PATROL,Assignment Completed
183410043-Assignment Completed,183410043,2018-12-07 00:31:41,"4532 N 64TH ST,MKE",7,FIGHT,Assignment Completed
183410097-Advised,183410097,2018-12-07 00:59:29,"E JUNEAU AV / N PROSPECT AV,MKE",1,TRBL W/SUBJ,Advised
183410096-Assignment Completed,183410096,2018-12-07 00:59:02,"110 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410095-Service in Progress,183410095,2018-12-07 00:57:58,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183410094-Advised,183410094,2018-12-07 00:57:34,"4201 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
183410092-Service in Progress,183410092,2018-12-07 00:57:02,"3056 N PALMER ST,MKE",5,NOISE NUISANCE,Service in Progress
183410093-Assignment Completed,183410093,2018-12-07 00:56:40,"1748 S 16TH ST,MKE",2,TRAFFIC STOP,Assignment Completed
183410090-Service in Progress,183410090,2018-12-07 00:55:09,"191 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
183410055-Advised/Referral,183410055,2018-12-07 00:34:42,"318 N 40TH ST,MKE",3,BATTERY DV,Advised/Referral
183410092-City Citation(s) Issued,183410092,2018-12-07 00:57:02,"3056 N PALMER ST,MKE",5,NOISE NUISANCE,City Citation(s) Issued
183410106-Assignment Completed,183410106,2018-12-07 01:04:44,"3233 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183410104-Assignment Completed,183410104,2018-12-07 01:03:40,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183410101-Advised,183410101,2018-12-07 01:01:58,"163 W MARTIN LA,MKE",6,INVESTIGATION,Advised
183410099-Assignment Completed,183410099,2018-12-07 01:01:19,"S 52ND ST / W WILBUR AV,MKE",6,INJ PERSON/SICK,Assignment Completed
183410100-Assignment Completed,183410100,2018-12-07 01:00:05,"530 W LAYTON AV,MKE",6,PATROL,Assignment Completed
183410090-Assignment Completed,183410090,2018-12-07 00:55:09,"191 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410082-Advised,183410082,2018-12-07 00:54:27,"8836 N 95TH ST,MKE",4,FAMILY TROUBL-DV,Advised
183410086-Assignment Completed,183410086,2018-12-07 00:54:19,"4720 W SCRANTON PL,MKE",7,ENTRY AUTOS,Assignment Completed
183410066-Assignment Completed,183410066,2018-12-07 00:39:24,"N 27TH ST / W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed
183410063-Assignment Completed,183410063,2018-12-07 00:38:40,"N 18TH ST / W HIGHLAND AV,MKE",3,TRAFFIC LASER,Assignment Completed
183410046-Assignment Completed,183410046,2018-12-07 00:30:26,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Assignment Completed
183410030-Assignment Completed,183410030,2018-12-07 00:24:09,"8400 W BROWN DEER RD,MKE",4,INVESTIGATION,Assignment Completed
183410119-Service in Progress,183410119,2018-12-07 01:09:59,"750 W CAPITOL DR,MKE",5,TRAFFIC STOP,Service in Progress
183410118-Advised,183410118,2018-12-07 01:09:48,"2230 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
183410089-Unable to Locate Complainant,183410089,2018-12-07 01:08:53,"4834 N 25TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
183410110-Service in Progress,183410110,2018-12-07 01:08:06,"8222 W DAPHNE ST,MKE",4,FIRE,Service in Progress
183410116-Assignment Completed,183410116,2018-12-07 01:07:53,"501 W EDGERTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410115-Assignment Completed,183410115,2018-12-07 01:07:45,"2625 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed
183410114-Advised,183410114,2018-12-07 01:07:14,"1712 N FRANKLIN PL,MKE",1,TRAFFIC STOP,Advised
183410113-Advised,183410113,2018-12-07 01:07:05,"5460 N 60TH ST,MKE",4,TRAFFIC STOP,Advised
183410112-Advised,183410112,2018-12-07 01:07:02,"N 22ND ST / W HIGHLAND AV,MKE",3,TRAFFIC STOP,Advised
183410111-Assignment Completed,183410111,2018-12-07 01:06:57,"5550 N 55TH ST,MKE",4,NETWORK CRIMINAL,Assignment Completed
183410107-Service in Progress,183410107,2018-12-07 01:06:23,"2976 N 26TH ST,MKE",5,RECK USE OF WEAP,Service in Progress
183410102-Advised/Referral,183410102,2018-12-07 01:05:51,"2510 W JUNEAU AV,MKE",3,FIGHT,Advised/Referral
183410108-Assignment Completed,183410108,2018-12-07 01:05:19,"N 30TH ST / W CAPITOL DR,MKE",5,TRAFFIC STOP,Assignment Completed
183410129-City Citation(s) Issued,183410129,2018-12-07 01:14:26,"W FOND DU LAC AV / W MILL RD,MKE",4,TRAFFIC STOP,City Citation(s) Issued
183410127-Assignment Completed,183410127,2018-12-07 01:13:56,"808 W ATKINSON AV,MKE",5,BUSINESS CHECK,Assignment Completed
183410125-Assignment Completed,183410125,2018-12-07 01:13:35,"7600 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
183410109-Service in Progress,183410109,2018-12-07 01:13:33,"4623 N 41ST ST,MKE",7,NOISE NUISANCE,Service in Progress
183410123-Advised/Referral,183410123,2018-12-07 01:12:20,"3301 N OAKLAND AV,MKE",1,INJ PERSON/SICK,Advised/Referral
183410124-Advised,183410124,2018-12-07 01:11:34,"2948 N 24TH ST,MKE",5,TRAFFIC STOP,Advised
183410122-Assignment Completed,183410122,2018-12-07 01:10:51,"1831 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed
183410120-Service in Progress,183410120,2018-12-07 01:10:09,"2900 N 60TH ST,MKE",7,TRAFFIC STOP,Service in Progress
183410138-Assignment Completed,183410138,2018-12-07 01:19:09,"200 N 35TH ST,MKE",3,BUSINESS CHECK,Assignment Completed
183410137-Service in Progress,183410137,2018-12-07 01:19:07,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Service in Progress
183410133-Service in Progress,183410133,2018-12-07 01:17:56,"3908 W KILEY AV,MKE",4,PROPERTY DAM-DV,Service in Progress
183410109-Advised,183410109,2018-12-07 01:13:33,"4623 N 41ST ST,MKE",7,NOISE NUISANCE,Advised
183410120-City Citation(s) Issued,183410120,2018-12-07 01:10:09,"2900 N 60TH ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183410117-Service in Progress,183410117,2018-12-07 01:24:53,"125 W BECHER ST,MKE",2,ACC PDO,Service in Progress
183410147-Assignment Completed,183410147,2018-12-07 01:24:19,"2920 N VEL R PHILLIPS AV,MKE",5,POLICE ADMIN,Assignment Completed
183410146-Assignment Completed,183410146,2018-12-07 01:23:13,"2262 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
183410145-Service in Progress,183410145,2018-12-07 01:23:07,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
183410144-Service in Progress,183410144,2018-12-07 01:23:05,"2341 N 39TH ST,MKE",3,PATROL,Service in Progress
183410143-Service in Progress,183410143,2018-12-07 01:22:42,"5130 W HAMPTON AV,MKE",7,SHOTSPOTTER,Service in Progress
183410142-Assignment Completed,183410142,2018-12-07 01:21:59,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
