ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182692882-Assignment Completed,182692882,2018-09-26 23:43:25,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182692881-Service in Progress,182692881,2018-09-26 23:43:03,"9009 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress
182692880-Assignment Completed,182692880,2018-09-26 23:42:36,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182692879-Assignment Completed,182692879,2018-09-26 23:42:27,"2797 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
182692781-Advised/Referral,182692781,2018-09-26 23:42:23,"2456 N 46TH ST,MKE",3,FAMILY TROUBL-DV,Advised/Referral
182692878-Advised,182692878,2018-09-26 23:42:10,"3650 S 27TH ST,MKE",6,TRAFFIC STOP,Advised
182692877-Service in Progress,182692877,2018-09-26 23:41:26,"704 W NATIONAL AV,MKE",2,FOLLOW UP,Service in Progress
182692876-Assignment Completed,182692876,2018-09-26 23:41:14,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182692875-Assignment Completed,182692875,2018-09-26 23:40:59,"1840 N 6TH ST,MKE",5,BUSINESS CHECK,Assignment Completed
182692874-Assignment Completed,182692874,2018-09-26 23:40:28,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182692895-Service in Progress,182692895,2018-09-26 23:49:01,"8711 W FAIRY CHASM DR,MKE",4,FOLLOW UP,Service in Progress
182692891-Service in Progress,182692891,2018-09-26 23:48:04,"9216 W BIRCH AV,MKE",4,BATTERY,Service in Progress
182692890-Assignment Completed,182692890,2018-09-26 23:46:55,"6929 W SILVER SPRING DR,MKE",4,FOLLOW UP,Assignment Completed
182692883-Service in Progress,182692883,2018-09-26 23:45:05,"N FRATNEY ST / E HADLEY ST,MKE",5,SUSP PERS/AUTO,Service in Progress
182692764-Service in Progress,182692764,2018-09-26 23:45:03,"1041 E KNAPP ST,MKE",1,THEFT,Service in Progress
182692872-Assignment Completed,182692872,2018-09-26 23:39:10,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182692831-Assignment Completed,182692831,2018-09-26 23:13:13,"811 N JEFFERSON ST,MKE",1,TAVERN CHECK,Assignment Completed
182692901-Assignment Completed,182692901,2018-09-26 23:54:09,"1629 S 10TH ST,MKE",2,TAVERN CHECK,Assignment Completed
182692893-Service in Progress,182692893,2018-09-26 23:53:50,"N 30TH ST / W WISCONSIN AV,MKE",3,BATTERY,Service in Progress
182692897-Advised,182692897,2018-09-26 23:53:14,"808 W ATKINSON AV,MKE",5,INJ PERSON/SICK,Advised
182692888-Service in Progress,182692888,2018-09-26 23:52:47,"5300 N 34TH ST,MKE",4,ENTRY-DV,Service in Progress
182692777-Service in Progress,182692777,2018-09-26 23:51:49,"2426 W HIGHLAND AV,MKE",3,TRBL W/SUBJ,Service in Progress
182692898-Assignment Completed,182692898,2018-09-26 23:50:58,5100 WEST CUSTER AVE,4,PATROL,Assignment Completed
182692896-Service in Progress,182692896,2018-09-26 23:50:18,"5244 N 49TH ST,MKE",4,INVESTIGATION,Service in Progress
182692895-Assignment Completed,182692895,2018-09-26 23:49:01,"8711 W FAIRY CHASM DR,MKE",4,FOLLOW UP,Assignment Completed
182692877-Assignment Completed,182692877,2018-09-26 23:41:26,"704 W NATIONAL AV,MKE",2,FOLLOW UP,Assignment Completed
182692824-Unable to Locate Complainant,182692824,2018-09-26 23:14:02,"2561 N 24TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182692823-Unable to Locate Complainant,182692823,2018-09-26 23:09:42,"2557 N 24TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182692644-Assignment Completed,182692644,2018-09-26 22:57:01,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Assignment Completed
182692806-Advised,182692806,2018-09-26 23:59:31,"2449 W FOND DU LAC AV,MKE",3,FAMILY TROUBLE,Advised
182692907-Service in Progress,182692907,2018-09-26 23:59:20,"111 W HOWARD AV,MKE",6,PROPERTY DAMAGE,Service in Progress
182692911-Assignment Completed,182692911,2018-09-26 23:59:00,"3500 W AUER AV,MKE",7,PATROL,Assignment Completed
182692910-Assignment Completed,182692910,2018-09-26 23:58:31,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
182692905-Service in Progress,182692905,2018-09-26 23:57:51,"5406 N 37TH ST,MKE",4,BATTERY,Service in Progress
182692906-Assignment Completed,182692906,2018-09-26 23:57:01,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182700005-Unable to Locate Complainant,182700005,2018-09-27 00:04:51,"3453 S 11TH ST,MKE",6,SHOTS FIRED,Unable to Locate Complainant
182700008-Service in Progress,182700008,2018-09-27 00:04:40,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
182700001-Service in Progress,182700001,2018-09-27 00:04:24,"2812 N 5TH ST,MKE",5,BATTERY,Service in Progress
182700006-Service in Progress,182700006,2018-09-27 00:04:11,"2100 N 53RD ST,MKE",3,SHOTS FIRED,Service in Progress
182692909-Advised/Referral,182692909,2018-09-27 00:00:01,"2774 N 7TH ST,MKE",5,SUBJ WITH GUN,Advised/Referral
182692907-Advised,182692907,2018-09-26 23:59:20,"111 W HOWARD AV,MKE",6,PROPERTY DAMAGE,Advised
182692834-Service in Progress,182692834,2018-09-27 00:10:00,"4740 N 37TH ST,MKE",7,NOISE NUISANCE,Service in Progress
182700012-Advised,182700012,2018-09-27 00:09:02,"N WATER ST / E JUNEAU AV,MKE",1,INVESTIGATION,Advised
182692677-Service in Progress,182692677,2018-09-27 00:08:17,"2830 N 34TH ST,MKE",7,PROPERTY PICKUP,Service in Progress
182700007-Service in Progress,182700007,2018-09-27 00:07:55,"707 S 1ST ST,MKE",2,TRBL W/SUBJ,Service in Progress
182692900-Service in Progress,182692900,2018-09-27 00:06:54,"3729 N 17TH ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
182700002-Service in Progress,182700002,2018-09-27 00:06:49,"2664 N 47TH ST,MKE",3,WELFARE CITIZEN,Service in Progress
182700009-Service in Progress,182700009,2018-09-27 00:05:45,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
182700006-Unable to Locate Complainant,182700006,2018-09-27 00:04:11,"2100 N 53RD ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
182700024-Assignment Completed,182700024,2018-09-27 00:14:47,"W SILVER SPRING DR / W FOND DU LAC AV,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700022-Unable to Locate Complainant,182700022,2018-09-27 00:14:43,"1888 N HUMBOLDT AV,MKE",1,SUSP PERS/AUTO,Unable to Locate Complainant
182700023-Service in Progress,182700023,2018-09-27 00:14:28,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
182700016-Service in Progress,182700016,2018-09-27 00:13:31,"4219 W CONCORDIA AV,MKE",7,SHOTSPOTTER,Service in Progress
182700021-Assignment Completed,182700021,2018-09-27 00:13:06,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
182700020-Assignment Completed,182700020,2018-09-27 00:12:58,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Assignment Completed
182700013-Service in Progress,182700013,2018-09-27 00:10:59,"2422 N 39TH ST,MKE",3,BATTERY,Service in Progress
182700015-Service in Progress,182700015,2018-09-27 00:10:46,"4240 W CONCORDIA AV,MKE",7,SHOTSPOTTER,Service in Progress
182700014-Service in Progress,182700014,2018-09-27 00:10:26,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
182691872-Service in Progress,182691872,2018-09-27 00:10:02,"1550 S 23RD ST,MKE",2,ASSIGNMENT,Service in Progress
182700007-Unable to Locate Complainant,182700007,2018-09-27 00:07:55,"707 S 1ST ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
182692888-Advised/Referral,182692888,2018-09-26 23:52:47,"5300 N 34TH ST,MKE",4,ENTRY-DV,Advised/Referral
182692883-Unable to Locate Complainant,182692883,2018-09-26 23:45:05,"N FRATNEY ST / E HADLEY ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
182692836-To be Filed,182692836,2018-09-26 23:16:31,"1125 N 9TH ST,MKE",1,FOLLOW UP,To be Filed
182692886-Unable to Locate Complainant,182692886,2018-09-27 00:18:39,"N 15TH ST / W NORTH AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
182700033-Assignment Completed,182700033,2018-09-27 00:17:47,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
182700028-Service in Progress,182700028,2018-09-27 00:16:31,"2635 W JUNEAU AV,MKE",3,SUBJ WITH WEAPON,Service in Progress
182700029-Assignment Completed,182700029,2018-09-27 00:15:49,"2217 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
182700025-Assignment Completed,182700025,2018-09-27 00:15:09,"2028 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
182700019-Service in Progress,182700019,2018-09-27 00:15:06,"3101 W VILLARD AV,MKE",7,SUSPICIOUS-OTH,Service in Progress
182700022-Assignment Completed,182700022,2018-09-27 00:14:43,"1888 N HUMBOLDT AV,MKE",1,SUSP PERS/AUTO,Assignment Completed
182692834-Unable to Locate Complainant,182692834,2018-09-27 00:10:00,"4740 N 37TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
182700008-Assignment Completed,182700008,2018-09-27 00:04:40,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
182700001-Unable to Locate Complainant,182700001,2018-09-27 00:04:24,"2812 N 5TH ST,MKE",5,BATTERY,Unable to Locate Complainant
182700045-Assignment Completed,182700045,2018-09-27 00:24:02,"8884 N 95TH ST,MKE",4,PATROL,Assignment Completed
182700044-Assignment Completed,182700044,2018-09-27 00:23:48,"3381 N 35TH ST,MKE",7,BUSINESS CHECK,Assignment Completed
182700036-Service in Progress,182700036,2018-09-27 00:23:36,"2232 S ALLIS ST,MKE",6,WELFARE CITIZEN,Service in Progress
182700042-Advised,182700042,2018-09-27 00:22:26,"100 W TOWNSEND ST,MKE",5,TRAFFIC STOP,Advised
182700041-Service in Progress,182700041,2018-09-27 00:21:41,"N 7TH ST / W NORTH AV,MKE",5,ACC PI,Service in Progress
182700039-Service in Progress,182700039,2018-09-27 00:20:47,"5527 W SHERIDAN AV,MKE",4,TRBL W/SUBJ,Service in Progress
182700016-Unable to Locate Complainant,182700016,2018-09-27 00:13:31,"4219 W CONCORDIA AV,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
182700015-Unable to Locate Complainant,182700015,2018-09-27 00:10:46,"4240 W CONCORDIA AV,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
182700014-Assignment Completed,182700014,2018-09-27 00:10:26,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
182700051-Service in Progress,182700051,2018-09-27 00:29:35,"829 S 22ND ST,MKE",2,SUSP PERS/AUTO,Service in Progress
182700054-Service in Progress,182700054,2018-09-27 00:29:12,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
182700052-Assignment Completed,182700052,2018-09-27 00:28:22,2434 W NATIONAL AV,2,BUSINESS CHECK,Assignment Completed
182700050-Assignment Completed,182700050,2018-09-27 00:26:51,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
182700048-Service in Progress,182700048,2018-09-27 00:25:11,"2305 S 11TH ST,MKE",2,SUBJ STOP,Service in Progress
182700039-Advised,182700039,2018-09-27 00:20:47,"5527 W SHERIDAN AV,MKE",4,TRBL W/SUBJ,Advised
182700057-Advised,182700057,2018-09-27 00:34:59,"3005 N 8TH ST,MKE",5,SUSP PERS/AUTO,Advised
182700061-Assignment Completed,182700061,2018-09-27 00:34:35,"N 70TH ST / W SILVER SPRING DR,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700055-Unable to Locate Complainant,182700055,2018-09-27 00:34:32,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant
182700059-Advised,182700059,2018-09-27 00:32:47,"E LYON ST / N VAN BUREN ST,MKE",1,TRAFFIC STOP,Advised
182700046-Advised,182700046,2018-09-27 00:31:58,"3345 S 99TH CT,MKE",6,TRBL W/SUBJ,Advised
182700058-Advised,182700058,2018-09-27 00:31:19,"3708 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
182700048-Advised,182700048,2018-09-27 00:25:11,"2305 S 11TH ST,MKE",2,SUBJ STOP,Advised
182700013-Unable to Locate Complainant,182700013,2018-09-27 00:10:59,"2422 N 39TH ST,MKE",3,BATTERY,Unable to Locate Complainant
182691872-To be Filed,182691872,2018-09-27 00:10:02,"1550 S 23RD ST,MKE",2,ASSIGNMENT,To be Filed
182700070-Advised,182700070,2018-09-27 00:39:08,"4773 W LEON TR,MKE",7,TRAFFIC STOP,Advised
182700069-Assignment Completed,182700069,2018-09-27 00:37:59,"2760 N 19TH ST,MKE",5,FOLLOW UP,Assignment Completed
182700068-Advised,182700068,2018-09-27 00:36:55,"2700 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
182700066-Assignment Completed,182700066,2018-09-27 00:36:41,"6236 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
182700065-Advised,182700065,2018-09-27 00:36:39,"3940 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
182692732-Unable to Locate Complainant,182692732,2018-09-27 00:35:36,"1431 N 47TH ST,MKE",3,SUBJ WANTED,Unable to Locate Complainant
182700062-Assignment Completed,182700062,2018-09-27 00:35:04,"5400 S 7TH ST,MKE",6,PATROL,Assignment Completed
182700081-Service in Progress,182700081,2018-09-27 00:44:41,"7661 N 78TH ST,MKE",4,SUSP PERS/AUTO,Service in Progress
182700083-Advised,182700083,2018-09-27 00:44:30,"E NORTH AV / N NEWHALL ST,MKE",1,TRAFFIC STOP,Advised
182700074-Service in Progress,182700074,2018-09-27 00:43:59,"N 13TH ST / W MT VERNON AV,MKE",3,SUSP PERS/AUTO,Service in Progress
182700080-Assignment Completed,182700080,2018-09-27 00:43:51,"6516 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
182700078-Assignment Completed,182700078,2018-09-27 00:43:06,"8330 W APPLETON AV,MKE",7,BUSINESS CHECK,Assignment Completed
182700076-Advised,182700076,2018-09-27 00:42:11,"4949 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
182700073-Assignment Completed,182700073,2018-09-27 00:40:42,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
182700072-Assignment Completed,182700072,2018-09-27 00:40:36,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
182700051-Unable to Locate Complainant,182700051,2018-09-27 00:29:35,"829 S 22ND ST,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
182700054-Assignment Completed,182700054,2018-09-27 00:29:12,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
182700019-Advised/Referral,182700019,2018-09-27 00:15:06,"3101 W VILLARD AV,MKE",7,SUSPICIOUS-OTH,Advised/Referral
182700009-Assignment Completed,182700009,2018-09-27 00:05:45,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182692905-City Citation(s) Issued,182692905,2018-09-26 23:57:51,"5406 N 37TH ST,MKE",4,BATTERY,City Citation(s) Issued
182700091-Assignment Completed,182700091,2018-09-27 00:49:37,"7170 W BURLEIGH ST,MKE",7,TAVERN CHECK,Assignment Completed
182700090-Assignment Completed,182700090,2018-09-27 00:49:21,"9000 N 75TH ST,MKE",4,SPECIAL ASSIGN,Assignment Completed
182700089-Assignment Completed,182700089,2018-09-27 00:49:04,"N 107TH ST / W SILVER SPRING DR,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700088-City Citation(s) Issued,182700088,2018-09-27 00:48:56,"2830 N OAKLAND AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued
182700077-Service in Progress,182700077,2018-09-27 00:47:56,"5000 W CHAMBERS ST,MKE",7,TRBL W/SUBJ,Service in Progress
182700086-Advised,182700086,2018-09-27 00:47:10,"4910 N 24TH PL,MKE",7,TRAFFIC STOP,Advised
182700085-To be Filed,182700085,2018-09-27 00:46:35,"749 W STATE ST,MKE",1,FOLLOW UP,To be Filed
182700084-Assignment Completed,182700084,2018-09-27 00:45:59,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
182700096-Service in Progress,182700096,2018-09-27 00:53:19,"2222 W CAPITOL DR,MKE",5,BUSINESS CHECK,Service in Progress
182700095-Advised,182700095,2018-09-27 00:53:15,"N 28TH ST / W ATKINSON AV,MKE",5,TRAFFIC STOP,Advised
182700094-Assignment Completed,182700094,2018-09-27 00:51:59,"3006 S 27TH ST,MKE",6,SPECIAL ASSIGN,Assignment Completed
182700092-Assignment Completed,182700092,2018-09-27 00:50:28,"2500 N 61ST ST,MKE",3,FOLLOW UP,Assignment Completed
182700074-Advised,182700074,2018-09-27 00:43:59,"N 13TH ST / W MT VERNON AV,MKE",3,SUSP PERS/AUTO,Advised
182692900-Advised,182692900,2018-09-27 00:06:54,"3729 N 17TH ST,MKE",5,TRBL W/SUBJ-DV,Advised
182700106-Assignment Completed,182700106,2018-09-27 00:59:58,"N 60TH ST / W MILL RD,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700105-Service in Progress,182700105,2018-09-27 00:59:17,"4829 W MEDFORD AV,MKE",7,TRAFFIC STOP,Service in Progress
182700104-Service in Progress,182700104,2018-09-27 00:59:13,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
182700103-Assignment Completed,182700103,2018-09-27 00:58:04,"1125 W LINCOLN AV,MKE",2,SHOTSPOTTER,Assignment Completed
182700093-Service in Progress,182700093,2018-09-27 00:57:36,"1007 N CASS ST,MKE",1,UNDEFINED,Service in Progress
182700102-Assignment Completed,182700102,2018-09-27 00:56:52,"3510 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
182700100-Service in Progress,182700100,2018-09-27 00:56:02,"7500 W APPLETON AV,MKE",7,TRAFFIC STOP,Service in Progress
182700099-Advised,182700099,2018-09-27 00:55:49,"N SHERMAN BL / W FOND DU LAC AV,MKE",7,NON PURSUIT NO P,Advised
182700098-Assignment Completed,182700098,2018-09-27 00:55:04,"5100 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Assignment Completed
182700096-Assignment Completed,182700096,2018-09-27 00:53:19,"2222 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed
182700105-City Citation(s) Issued,182700105,2018-09-27 00:59:17,"4829 W MEDFORD AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued
182700100-City Citation(s) Issued,182700100,2018-09-27 00:56:02,"7500 W APPLETON AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued
182700119-Advised,182700119,2018-09-27 01:04:33,"N 26TH ST / W HOPE AV,MKE",5,TRAFFIC STOP,Advised
182700117-Assignment Completed,182700117,2018-09-27 01:04:22,"N 36TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Assignment Completed
182700118-Assignment Completed,182700118,2018-09-27 01:04:00,"6400 N 76TH ST,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700112-Service in Progress,182700112,2018-09-27 01:03:56,"318 E CHICAGO ST,MKE",1,ROBBERY ARMED,Service in Progress
182700115-Assignment Completed,182700115,2018-09-27 01:03:21,"1236 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
182700113-Assignment Completed,182700113,2018-09-27 01:03:02,"N 43RD ST / W GREEN TREE RD,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700111-Advised,182700111,2018-09-27 01:02:20,"N HUMBOLDT AV / E GARFIELD AV,MKE",5,TRAFFIC STOP,Advised
182700107-Service in Progress,182700107,2018-09-27 01:01:51,"3805 N 76TH ST,MKE",7,ADDL INFO,Service in Progress
182700128-Service in Progress,182700128,2018-09-27 01:09:51,"1597 N 47TH ST,MKE",3,WELFARE CITIZEN,Service in Progress
182700125-Advised,182700125,2018-09-27 01:08:14,"3015 N 11TH LA,MKE",5,TRBL W/SUBJ,Advised
182700127-Service in Progress,182700127,2018-09-27 01:07:39,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
182700114-Service in Progress,182700114,2018-09-27 01:07:24,"3048 N 36TH ST,MKE",7,WELFARE CITIZEN,Service in Progress
182700124-Assignment Completed,182700124,2018-09-27 01:06:47,"N DARIEN ST / W KILEY AV,MKE",4,PATROL,Assignment Completed
182700123-Service in Progress,182700123,2018-09-27 01:06:31,"1624 W WELLS ST,MKE",3,BUSINESS CHECK,Service in Progress
182700122-Assignment Completed,182700122,2018-09-27 01:06:07,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
182700121-Advised,182700121,2018-09-27 01:05:57,"3320 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
182700108-Unable to Locate Complainant,182700108,2018-09-27 01:05:34,"1973 S 5TH PL,MKE",2,SUBJ WANTED,Unable to Locate Complainant
182700036-Advised,182700036,2018-09-27 00:23:36,"2232 S ALLIS ST,MKE",6,WELFARE CITIZEN,Advised
182700136-Assignment Completed,182700136,2018-09-27 01:14:40,"N 54TH ST / W BRENTWOOD AV,MKE",4,PATROL,Assignment Completed
182700133-Service in Progress,182700133,2018-09-27 01:14:24,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
182700131-Assignment Completed,182700131,2018-09-27 01:11:46,"8200 W CLOVERNOOK ST,MKE",4,VACANT HOUSE CHK,Assignment Completed
182700130-Assignment Completed,182700130,2018-09-27 01:11:27,"2300-BLK W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed
182700129-Assignment Completed,182700129,2018-09-27 01:10:34,"11920 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
182700123-Assignment Completed,182700123,2018-09-27 01:06:31,"1624 W WELLS ST,MKE",3,BUSINESS CHECK,Assignment Completed
182700107-To be Filed,182700107,2018-09-27 01:01:51,"3805 N 76TH ST,MKE",7,ADDL INFO,To be Filed
182700139-Assignment Completed,182700139,2018-09-27 01:19:13,"900 S 4TH ST,MKE",2,INJ PERSON/SICK,Assignment Completed
182700143-Advised,182700143,2018-09-27 01:17:54,"1312 S 1ST ST,MKE",2,TRBL W/SUBJ,Advised
182700141-Service in Progress,182700141,2018-09-27 01:16:42,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress
182700140-Assignment Completed,182700140,2018-09-27 01:16:01,"9200 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
182700101-Service in Progress,182700101,2018-09-27 01:15:09,"2900 W OKLAHOMA AV,MKE",6,CITIZEN CONVEY,Service in Progress
182700149-Assignment Completed,182700149,2018-09-27 01:23:59,"2434 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed
182700148-Assignment Completed,182700148,2018-09-27 01:23:39,"8600-BLK W BROWN DEER RD,MKE",4,PATROL,Assignment Completed
182700147-Service in Progress,182700147,2018-09-27 01:22:49,"5300 W LISBON AV,MKE",3,TRAFFIC LASER,Service in Progress
182700137-Service in Progress,182700137,2018-09-27 01:22:14,"224 W WASHINGTON ST,MKE",2,STOLEN VEHICLE,Service in Progress
182700146-Assignment Completed,182700146,2018-09-27 01:22:13,"N 60TH ST / W GREEN TREE RD,MKE",4,BUS INVESTIGATIO,Assignment Completed
182700145-Assignment Completed,182700145,2018-09-27 01:22:03,"6325 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
182700144-Service in Progress,182700144,2018-09-27 01:21:18,"N 27TH ST / W RUBY AV,MKE",5,TRBL W/SUBJ,Service in Progress
