ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190220029-Assignment Completed,190220029,2019-01-22 00:24:01,"2300 S HOWELL AV,MKE",6,PATROL,Assignment Completed
190220026-Service in Progress,190220026,2019-01-22 00:23:44,"N 44TH ST / W VLIET ST,MKE",3,ACC PDO,Service in Progress
190220028-Assignment Completed,190220028,2019-01-22 00:23:42,"1604 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190220025-Assignment Completed,190220025,2019-01-22 00:22:38,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
190220023-Unable to Locate Complainant,190220023,2019-01-22 00:21:10,"2836 W VILLARD AV,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
190220024-Service in Progress,190220024,2019-01-22 00:20:28,"1300 W LINCOLN AV,MKE",2,TRAFFIC STOP,Service in Progress
190212754-Assignment Completed,190212754,2019-01-22 00:13:16,"N WATER ST / N MARKET ST,MKE",1,ACC PDO,Assignment Completed
190220010-Unable to Locate Complainant,190220010,2019-01-22 00:11:09,"N SWAN RD / W BROWN DEER RD,MKE",4,SUBJ WITH GUN,Unable to Locate Complainant
190212777-Unable to Locate Complainant,190212777,2019-01-22 00:07:44,"3215 N 39TH ST,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant
190212771-Unable to Locate Complainant,190212771,2019-01-22 00:01:28,"7800 W BRADLEY RD,MKE",4,WELFARE CITIZEN,Unable to Locate Complainant
190212717-Unable to Locate Complainant,190212717,2019-01-21 23:56:53,"6135 W SHERIDAN AV,MKE",4,ACC PDO,Unable to Locate Complainant
190212718-To be Filed,190212718,2019-01-21 23:27:39,"1517 W SCOTT ST,MKE",2,BATTERY DV,To be Filed
190220035-Unable to Locate Complainant,190220035,2019-01-22 00:29:32,"2424 N 30TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190220033-Advised,190220033,2019-01-22 00:27:54,"N 42ND ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190212756-Advised,190212756,2019-01-22 00:26:17,"2332 N OAKLAND AV,MKE",1,TRBL W/SUBJ,Advised
190220032-Service in Progress,190220032,2019-01-22 00:25:11,"6680 N TEUTONIA AV,MKE",4,ASSIGNMENT,Service in Progress
190212772-Advised,190212772,2019-01-22 00:05:34,"3155 N 39TH ST,MKE",7,FAMILY TROUBL-DV,Advised
190212737-To be Filed,190212737,2019-01-21 23:40:17,"1402 W MEINECKE AV,MKE",3,SHOTS FIRED,To be Filed
190220047-Service in Progress,190220047,2019-01-22 00:34:44,"6712 W FAIRVIEW AV,MKE",3,TAVERN CHECK,Service in Progress
190220046-Service in Progress,190220046,2019-01-22 00:34:20,"4619 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Service in Progress
190220044-Assignment Completed,190220044,2019-01-22 00:33:52,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190220041-Service in Progress,190220041,2019-01-22 00:32:38,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress
190220040-Assignment Completed,190220040,2019-01-22 00:32:12,"1400 E BRADY ST,MKE",1,PATROL,Assignment Completed
190212737-Advised/Referral,190212737,2019-01-21 23:40:17,"1402 W MEINECKE AV,MKE",3,SHOTS FIRED,Advised/Referral
190220053-Assignment Completed,190220053,2019-01-22 00:39:20,"2301 N LAKE DR,MKE",1,FOLLOW UP,Assignment Completed
190220037-Service in Progress,190220037,2019-01-22 00:37:40,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress
190220043-Assignment Completed,190220043,2019-01-22 00:36:36,"4716 N 30TH ST,MKE",5,WELFARE CITIZEN,Assignment Completed
190212701-Service in Progress,190212701,2019-01-22 00:35:27,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Service in Progress
190220049-Assignment Completed,190220049,2019-01-22 00:35:09,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190212765-Service in Progress,190212765,2019-01-22 00:43:05,"6824 W SILVER SPRING DR,MKE",4,SUBJ WITH GUN,Service in Progress
190220056-Service in Progress,190220056,2019-01-22 00:42:39,"3100 S CHASE AV,MKE",6,PATROL,Service in Progress
190220037-To be Filed,190220037,2019-01-22 00:37:40,"3006 S 27TH ST,MKE",6,ASSIGNMENT,To be Filed
190220047-Assignment Completed,190220047,2019-01-22 00:34:44,"6712 W FAIRVIEW AV,MKE",3,TAVERN CHECK,Assignment Completed
190220024-Assignment Completed,190220024,2019-01-22 00:20:28,"1300 W LINCOLN AV,MKE",2,TRAFFIC STOP,Assignment Completed
190212688-Advised,190212688,2019-01-22 00:05:30,"3747 N VEL R PHILLIPS AV,MKE",5,TRBL W/SUBJ-DV,Advised
190220059-Advised/Referral,190220059,2019-01-22 00:49:17,"3200 N 29TH ST,MKE",5,SUBJ WITH WEAPON,Advised/Referral
190220057-Assignment Completed,190220057,2019-01-22 00:45:05,"2900 S SUPERIOR ST,MKE",6,PATROL,Assignment Completed
190220056-Assignment Completed,190220056,2019-01-22 00:42:39,"3100 S CHASE AV,MKE",6,PATROL,Assignment Completed
190212754-To be Filed,190212754,2019-01-22 00:13:16,"N WATER ST / N MARKET ST,MKE",1,ACC PDO,To be Filed
190212784-Assignment Completed,190212784,2019-01-21 23:57:34,"545 W LAYTON AV,MKE",6,FOLLOW UP,Assignment Completed
190220067-Assignment Completed,190220067,2019-01-22 00:54:17,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190220066-Service in Progress,190220066,2019-01-22 00:52:58,"7968 N GRANVILLE RD,MKE",4,FOLLOW UP,Service in Progress
190220065-Assignment Completed,190220065,2019-01-22 00:52:34,"N 10TH ST / W JUNEAU AV,MKE",1,PATROL,Assignment Completed
190220061-Service in Progress,190220061,2019-01-22 00:50:50,"3772 W WISCONSIN AV,MKE",3,CALL FOR POLICE,Service in Progress
190212765-Advised/Referral,190212765,2019-01-22 00:43:05,"6824 W SILVER SPRING DR,MKE",4,SUBJ WITH GUN,Advised/Referral
190212732-Service in Progress,190212732,2019-01-22 00:59:26,"726 N 34TH ST,MKE",3,ACC PDO,Service in Progress
190220072-Assignment Completed,190220072,2019-01-22 00:59:11,"3300 S KINNICKINNIC AV,MKE",6,PATROL,Assignment Completed
190220070-Service in Progress,190220070,2019-01-22 00:58:22,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Service in Progress
190220068-Service in Progress,190220068,2019-01-22 00:56:07,"3128 W FARDALE AV,MKE",6,WELFARE CITIZEN,Service in Progress
190220069-Service in Progress,190220069,2019-01-22 00:56:03,"3200 W BURNHAM ST,MKE",2,PATROL,Service in Progress
190220061-Advised,190220061,2019-01-22 00:50:50,"3772 W WISCONSIN AV,MKE",3,CALL FOR POLICE,Advised
190212701-Assignment Completed,190212701,2019-01-22 00:35:27,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed
190220070-Assignment Completed,190220070,2019-01-22 00:58:22,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190220078-Assignment Completed,190220078,2019-01-22 01:03:17,"3100 S CLEMENT AV,MKE",6,PATROL,Assignment Completed
190220077-Assignment Completed,190220077,2019-01-22 01:02:13,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
190220076-Assignment Completed,190220076,2019-01-22 01:02:00,"5811 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
190220041-Assignment Completed,190220041,2019-01-22 00:32:38,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Assignment Completed
190220012-Assignment Completed,190220012,2019-01-22 00:13:02,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
190220088-Service in Progress,190220088,2019-01-22 01:09:40,"1650 W GREENFIELD AV,MKE",2,TRAFFIC STOP,Service in Progress
190220086-Service in Progress,190220086,2019-01-22 01:09:34,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
190220084-Service in Progress,190220084,2019-01-22 01:08:49,"3838 N 23RD ST,MKE",5,INVESTIGATION,Service in Progress
190220082-Service in Progress,190220082,2019-01-22 01:08:23,"9000 W WISCONSIN AV,MKE",3,HOSPITAL GUARD,Service in Progress
190220081-Assignment Completed,190220081,2019-01-22 01:07:12,"4655 N 51ST BL,MKE",7,FOLLOW UP,Assignment Completed
190220080-Assignment Completed,190220080,2019-01-22 01:05:36,"3811 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Assignment Completed
190220074-Service in Progress,190220074,2019-01-22 01:05:18,"3626 W FOND DU LAC AV,MKE",7,MED RUN,Service in Progress
190220068-Assignment Completed,190220068,2019-01-22 00:56:07,"3128 W FARDALE AV,MKE",6,WELFARE CITIZEN,Assignment Completed
190220069-Assignment Completed,190220069,2019-01-22 00:56:03,"3200 W BURNHAM ST,MKE",2,PATROL,Assignment Completed
190212765-Assignment Completed,190212765,2019-01-22 00:43:05,"6824 W SILVER SPRING DR,MKE",4,SUBJ WITH GUN,Assignment Completed
190220017-Assignment Completed,190220017,2019-01-22 00:17:19,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Assignment Completed
190220097-Assignment Completed,190220097,2019-01-22 01:13:41,"2920 N VEL R PHILLIPS AV,MKE",5,POLICE ADMIN,Assignment Completed
190220094-Advised,190220094,2019-01-22 01:12:45,"4314 W VLIET ST,MKE",3,TRBL W/SUBJ-DV,Advised
190220092-Service in Progress,190220092,2019-01-22 01:12:05,"3110 S 76TH ST,MKE",6,SUBJ STOP,Service in Progress
190220090-Assignment Completed,190220090,2019-01-22 01:10:13,"540 S 76TH ST,MKE",3,TAVERN CHECK,Assignment Completed
190220088-Advised,190220088,2019-01-22 01:09:40,"1650 W GREENFIELD AV,MKE",2,TRAFFIC STOP,Advised
190220084-City Citation(s) Issued,190220084,2019-01-22 01:08:49,"3838 N 23RD ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued
190220101-Assignment Completed,190220101,2019-01-22 01:17:32,"7800 W SILVER SPRING DR,MKE",4,BUS INVESTIGATIO,Assignment Completed
190220060-Unable to Locate Complainant,190220060,2019-01-22 01:17:18,"5746 N 64TH ST,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
190220100-Assignment Completed,190220100,2019-01-22 01:15:28,"600 W LAYTON AV,MKE",6,PATROL,Assignment Completed
190220099-Assignment Completed,190220099,2019-01-22 01:15:07,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190220092-Advised,190220092,2019-01-22 01:12:05,"3110 S 76TH ST,MKE",6,SUBJ STOP,Advised
190220113-Service in Progress,190220113,2019-01-22 01:24:40,"N 76TH ST / W APPLETON AV,MKE",7,TRAFFIC STOP,Service in Progress
190220112-Advised,190220112,2019-01-22 01:24:39,"1601 W CENTER ST,MKE",3,TRAFFIC STOP,Advised
190220110-Assignment Completed,190220110,2019-01-22 01:23:53,"5311 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
190220107-Service in Progress,190220107,2019-01-22 01:23:46,"4702 N 35TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190220108-Advised,190220108,2019-01-22 01:22:53,"E PITTSBURGH AV / S 1ST ST,MKE",1,TRAFFIC STOP,Advised
190220106-Service in Progress,190220106,2019-01-22 01:22:18,"4700 S 23RD ST,MKE",6,PATROL,Service in Progress
190220105-Service in Progress,190220105,2019-01-22 01:21:36,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
190220087-Unable to Locate Complainant,190220087,2019-01-22 01:20:19,"1724 N 40TH ST,MKE",3,BATTERY,Unable to Locate Complainant
190220120-Service in Progress,190220120,2019-01-22 01:29:51,"749 W STATE ST,MKE",1,CONVEY PROPERTY,Service in Progress
190220119-Service in Progress,190220119,2019-01-22 01:29:39,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
190220098-Service in Progress,190220098,2019-01-22 01:29:00,"N TEUTONIA AV / W NORTH AV,MKE",3,ROBBERY ARMED,Service in Progress
190220117-Service in Progress,190220117,2019-01-22 01:28:07,"3626 W FOND DU LAC AV,MKE",7,HOSPITAL TO MCMH,Service in Progress
190220118-Service in Progress,190220118,2019-01-22 01:27:39,"749 W STATE ST,MKE",1,PROPERTY PICKUP,Service in Progress
190220114-Service in Progress,190220114,2019-01-22 01:26:26,"5253 S HOWELL AV,MKE",6,WELFARE CITIZEN,Service in Progress
190220115-Service in Progress,190220115,2019-01-22 01:25:30,"2920 N VEL R PHILLIPS AV,MKE",5,SPECIAL ASSIGN,Service in Progress
190220129-Assignment Completed,190220129,2019-01-22 01:34:27,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190220128-Service in Progress,190220128,2019-01-22 01:33:58,"4021 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
190220111-Service in Progress,190220111,2019-01-22 01:33:13,"1537 W GALENA ST,MKE",3,SHOTSPOTTER,Service in Progress
190220127-Advised,190220127,2019-01-22 01:32:55,"4102 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
190220126-Service in Progress,190220126,2019-01-22 01:32:15,"3410 N MARYLAND AV,MKE",1,ASSIGNMENT,Service in Progress
190220125-Advised,190220125,2019-01-22 01:31:45,"4976 S 26TH ST,MKE",6,INVESTIGATION,Advised
190220122-Assignment Completed,190220122,2019-01-22 01:30:54,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190220121-Service in Progress,190220121,2019-01-22 01:30:44,"9717 W APPLETON AV,MKE",4,FOLLOW UP,Service in Progress
190220119-Assignment Completed,190220119,2019-01-22 01:29:39,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190220113-Advised,190220113,2019-01-22 01:24:40,"N 76TH ST / W APPLETON AV,MKE",7,TRAFFIC STOP,Advised
190220107-Advised,190220107,2019-01-22 01:23:46,"4702 N 35TH ST,MKE",7,911 ABUSE,Advised
190220138-Advised,190220138,2019-01-22 01:39:55,"2126 S MUSKEGO AV,MKE",2,TRAFFIC STOP,Advised
190220137-Service in Progress,190220137,2019-01-22 01:39:40,"1108 N 5TH ST,MKE",1,FOLLOW UP,Service in Progress
190220136-Service in Progress,190220136,2019-01-22 01:38:59,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress
190220135-Assignment Completed,190220135,2019-01-22 01:38:38,"304 N 76TH ST,MKE",3,TAVERN CHECK,Assignment Completed
190220134-Assignment Completed,190220134,2019-01-22 01:37:42,"4700 S 23RD ST,MKE",6,PATROL,Assignment Completed
190220132-Service in Progress,190220132,2019-01-22 01:36:13,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
190220131-Assignment Completed,190220131,2019-01-22 01:36:08,"8526 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
190220130-Assignment Completed,190220130,2019-01-22 01:35:47,"3301 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
190220098-Unable to Locate Complainant,190220098,2019-01-22 01:29:00,"N TEUTONIA AV / W NORTH AV,MKE",3,ROBBERY ARMED,Unable to Locate Complainant
190220086-To be Filed,190220086,2019-01-22 01:09:34,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed
190220146-Assignment Completed,190220146,2019-01-22 01:44:07,"N JACKSON ST / E CHICAGO ST,MKE",1,PATROL,Assignment Completed
190220145-Service in Progress,190220145,2019-01-22 01:44:04,"134 E JUNEAU AV,MKE",1,TAVERN CHECK,Service in Progress
190220073-Advised,190220073,2019-01-22 01:43:51,"5972 N 63RD ST,MKE",4,NOISE NUISANCE,Advised
190220144-City Citation(s) Issued,190220144,2019-01-22 01:43:05,"5400 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
190220143-Service in Progress,190220143,2019-01-22 01:42:41,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Service in Progress
190220142-Assignment Completed,190220142,2019-01-22 01:42:28,"5408 N 56TH ST,MKE",4,ACC PDO,Assignment Completed
190220020-Unable to Locate Complainant,190220020,2019-01-22 01:42:21,"3202 N 11TH ST,MKE",5,PROB_PAROL_CK_RQ,Unable to Locate Complainant
190220105-Assignment Completed,190220105,2019-01-22 01:21:36,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed
190220082-Assignment Completed,190220082,2019-01-22 01:08:23,"9000 W WISCONSIN AV,MKE",3,HOSPITAL GUARD,Assignment Completed
190220151-Service in Progress,190220151,2019-01-22 01:49:51,"4427 N GREEN BAY AV,MKE",5,BUSINESS CHECK,Service in Progress
