ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183072724-Assignment Completed,183072724,2018-11-03 23:46:46,"1300 E BRADY ST,MKE",1,PARK AND WALK,Assignment Completed
183072704-Service in Progress,183072704,2018-11-03 23:46:34,"4903 N 85TH ST,MKE",7,WELFARE CITIZEN,Service in Progress
183072723-Assignment Completed,183072723,2018-11-03 23:46:30,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183072720-Unable to Locate Complainant,183072720,2018-11-03 23:46:03,"6659 N 53RD ST,MKE",4,BATTERY,Unable to Locate Complainant
183072721-Assignment Completed,183072721,2018-11-03 23:45:18,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183072586-Unable to Locate Complainant,183072586,2018-11-03 23:35:02,"4759 N 29TH ST,MKE",5,PROBATION/PAROLE,Unable to Locate Complainant
183072597-City Citation(s) Issued,183072597,2018-11-03 23:25:55,"3888 N PORT WASHINGTON AV,MKE",5,TRBL W/SUBJ,City Citation(s) Issued
183072641-Advised,183072641,2018-11-03 23:23:33,"4136 W FOND DU LAC AV,MKE",7,TRBL W/SUBJ,Advised
183072737-Assignment Completed,183072737,2018-11-03 23:53:32,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183072734-Assignment Completed,183072734,2018-11-03 23:52:57,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183072732-Assignment Completed,183072732,2018-11-03 23:52:17,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183072669-Service in Progress,183072669,2018-11-03 23:50:42,"3803 W CENTER ST,MKE",3,FAMILY TROUBL-DV,Service in Progress
183072731-Assignment Completed,183072731,2018-11-03 23:50:33,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183072706-Unable to Locate Complainant,183072706,2018-11-03 23:43:22,"2624 W LISBON AV,MKE",3,SUBJ WITH WEAPON,Unable to Locate Complainant
183072665-Unable to Locate Complainant,183072665,2018-11-03 23:31:47,"4909 N 49TH ST,MKE",7,TRBL W/SUBJ-DV,Unable to Locate Complainant
183072753-Service in Progress,183072753,2018-11-03 23:59:29,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
183072752-Assignment Completed,183072752,2018-11-03 23:59:19,"3431 W LINCOLN AV,MKE",2,TAVERN CHECK,Assignment Completed
183072745-Advised,183072745,2018-11-03 23:59:01,"3252 N 17TH ST,MKE",5,TRBL W/SUBJ,Advised
183072746-Advised,183072746,2018-11-03 23:57:39,"3538 S WHITNALL AV,MKE",6,SHOTS FIRED,Advised
183072748-Service in Progress,183072748,2018-11-03 23:57:21,"12500 W CARMEN AV,MKE",4,INVESTIGATION,Service in Progress
183072743-Assignment Completed,183072743,2018-11-03 23:56:06,"9091 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
183072742-Assignment Completed,183072742,2018-11-03 23:56:00,"2301 W WISCONSIN AV,MKE",3,TAVERN CHECK,Assignment Completed
183072741-Assignment Completed,183072741,2018-11-03 23:55:41,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183072704-Advised,183072704,2018-11-03 23:46:34,"4903 N 85TH ST,MKE",7,WELFARE CITIZEN,Advised
183072692-Service in Progress,183072692,2018-11-04 00:04:53,"6222 W FOND DU LAC AV,MKE",7,CALL FOR POLICE,Service in Progress
183080004-Unable to Locate Complainant,183080004,2018-11-04 00:04:48,"N 27TH ST / W FOND DU LAC AV,MKE",3,ACC UNKN INJ,Unable to Locate Complainant
183072729-Service in Progress,183072729,2018-11-04 00:04:03,"2223 N 38TH ST,MKE",3,CALL FOR POLICE,Service in Progress
183072698-Service in Progress,183072698,2018-11-04 00:03:32,"1233 N 28TH ST,MKE",3,DRUG DEALING,Service in Progress
183080005-Service in Progress,183080005,2018-11-04 00:02:22,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
183072749-Advised/Referral,183072749,2018-11-04 00:01:09,"310 E KNAPP ST,MKE",1,BURG/AUD GOVT,Advised/Referral
183080001-Assignment Completed,183080001,2018-11-04 00:01:07,"435 W HAMPTON AV,MKE",5,PATROL,Assignment Completed
183080013-Assignment Completed,183080013,2018-11-04 00:08:59,"1631 W GRANT ST,MKE",2,TAVERN CHECK,Assignment Completed
183080011-Unable to Locate Complainant,183080011,2018-11-04 00:08:55,"1898 N COMMERCE ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
183072682-Service in Progress,183072682,2018-11-04 00:07:04,"6330 W FLORIST AV,MKE",4,THEFT,Service in Progress
183072711-Service in Progress,183072711,2018-11-04 00:06:43,"7609 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Service in Progress
183080009-Assignment Completed,183080009,2018-11-04 00:06:08,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Assignment Completed
183080002-Service in Progress,183080002,2018-11-04 00:05:57,"4509 N 47TH ST,MKE",7,FAMILY TROUBL-DV,Service in Progress
183080007-Service in Progress,183080007,2018-11-04 00:05:24,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress
183072698-Unable to Locate Complainant,183072698,2018-11-04 00:03:32,"1233 N 28TH ST,MKE",3,DRUG DEALING,Unable to Locate Complainant
183072669-Unable to Locate Complainant,183072669,2018-11-03 23:50:42,"3803 W CENTER ST,MKE",3,FAMILY TROUBL-DV,Unable to Locate Complainant
183072702-Advised,183072702,2018-11-03 23:44:10,"6442 W EUCLID AV,MKE",6,TRBL W/SUBJ,Advised
183080025-Assignment Completed,183080025,2018-11-04 00:14:44,"2101 S 6TH ST,MKE",2,TAVERN CHECK,Assignment Completed
183072739-Service in Progress,183072739,2018-11-04 00:14:13,"1824 E PARK PL,MKE",1,NOISE NUISANCE,Service in Progress
183072612-Service in Progress,183072612,2018-11-04 00:13:46,"3337 N CRAMER ST,MKE",1,NOISE NUISANCE,Service in Progress
183080021-Advised,183080021,2018-11-04 00:13:34,"N 42ND ST / W NASH ST,MKE",7,TRAFFIC STOP,Advised
183080015-Service in Progress,183080015,2018-11-04 00:13:02,"231 E BUFFALO ST,MKE",1,TRBL W/SUBJ,Service in Progress
183072707-Unable to Locate Complainant,183072707,2018-11-04 00:12:22,"4177 N 45TH ST,MKE",7,ADDL INFO,Unable to Locate Complainant
183080012-Service in Progress,183080012,2018-11-04 00:12:10,"1230 N OLD WORLD THIRD ST,MKE",1,THEFT VEHICLE,Service in Progress
183080020-Service in Progress,183080020,2018-11-04 00:12:06,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183072755-Service in Progress,183072755,2018-11-04 00:10:35,"4621 N 41ST ST,MKE",7,BATTERY,Service in Progress
183072711-Unable to Locate Complainant,183072711,2018-11-04 00:06:43,"7609 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
183080007-Assignment Completed,183080007,2018-11-04 00:05:24,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Assignment Completed
183080005-Assignment Completed,183080005,2018-11-04 00:02:22,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183072748-Assignment Completed,183072748,2018-11-03 23:57:21,"12500 W CARMEN AV,MKE",4,INVESTIGATION,Assignment Completed
183072716-Unable to Locate Complainant,183072716,2018-11-03 23:48:37,"4950 N 51ST BL,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
183072700-Unable to Locate Complainant,183072700,2018-11-03 23:38:16,"2920 N VEL R PHILLIPS AV,MKE",5,BATTERY,Unable to Locate Complainant
183072690-To be Filed,183072690,2018-11-03 23:33:26,"E AUER AV / N HUMBOLDT BL,MKE",5,ACC PDO,To be Filed
183072664-Assignment Completed,183072664,2018-11-03 23:16:09,"2612 W SCOTT ST,MKE",2,LOOSE ANIMAL,Assignment Completed
183080034-Service in Progress,183080034,2018-11-04 00:18:48,"4936 N 60TH ST,MKE",7,FIRE,Service in Progress
183080026-Service in Progress,183080026,2018-11-04 00:16:01,"10846 W DONNA DR,MKE",4,BATTERY,Service in Progress
183080024-Service in Progress,183080024,2018-11-04 00:15:55,"3200 N 29TH ST,MKE",5,SUBJ WITH GUN,Service in Progress
183080029-Service in Progress,183080029,2018-11-04 00:15:52,"600 N WATER ST,MKE",1,SPECIAL ASSIGN,Service in Progress
183072630-Service in Progress,183072630,2018-11-04 00:15:19,"4441 N 103RD ST,MKE",7,TRBL W/SUBJ,Service in Progress
183072739-Assignment Completed,183072739,2018-11-04 00:14:13,"1824 E PARK PL,MKE",1,NOISE NUISANCE,Assignment Completed
183080020-Assignment Completed,183080020,2018-11-04 00:12:06,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183080002-Advised,183080002,2018-11-04 00:05:57,"4509 N 47TH ST,MKE",7,FAMILY TROUBL-DV,Advised
183080041-Service in Progress,183080041,2018-11-04 00:24:31,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
183080039-Service in Progress,183080039,2018-11-04 00:23:55,"1300 E BRADY ST,MKE",1,PARK AND WALK,Service in Progress
183080038-Advised,183080038,2018-11-04 00:23:51,"N WATER ST / E STATE ST,MKE",1,TRAFFIC STOP,Advised
183080037-Service in Progress,183080037,2018-11-04 00:23:01,"2600 W LAYTON AV,MKE",6,PATROL,Service in Progress
183080036-Assignment Completed,183080036,2018-11-04 00:22:26,"2078 S 7TH ST,MKE",2,TAVERN CHECK,Assignment Completed
183080032-Service in Progress,183080032,2018-11-04 00:21:38,"208 N 37TH ST,MKE",3,ENTRY,Service in Progress
183080035-Service in Progress,183080035,2018-11-04 00:21:17,"1900 S 35TH ST,MKE",2,PATROL,Service in Progress
183072719-Service in Progress,183072719,2018-11-04 00:20:38,"5962 N LOVERS LANE RD,MKE",4,VIOL REST ORD-DV,Service in Progress
183080033-Service in Progress,183080033,2018-11-04 00:20:07,"3654 S 71ST ST,MKE",6,BATTERY,Service in Progress
183080050-Assignment Completed,183080050,2018-11-04 00:29:25,"1401 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
183080049-Assignment Completed,183080049,2018-11-04 00:29:09,"N HOLTON ST / N COMMERCE ST,MKE",5,PATROL,Assignment Completed
183080048-Service in Progress,183080048,2018-11-04 00:28:48,"700 N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress
183080047-Service in Progress,183080047,2018-11-04 00:28:04,"600 N WATER ST,MKE",1,PARK AND WALK,Service in Progress
183080045-Assignment Completed,183080045,2018-11-04 00:27:59,"9200 N 75TH ST,MKE",4,PATROL,Assignment Completed
183072603-Service in Progress,183072603,2018-11-04 00:27:05,"2225 N 51ST ST,MKE",3,ACC PDO,Service in Progress
183080043-Service in Progress,183080043,2018-11-04 00:26:54,"2301 S 13TH ST,MKE",2,TRAFFIC STOP,Service in Progress
183080042-Service in Progress,183080042,2018-11-04 00:26:39,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
183080037-Assignment Completed,183080037,2018-11-04 00:23:01,"2600 W LAYTON AV,MKE",6,PATROL,Assignment Completed
183080064-Assignment Completed,183080064,2018-11-04 00:34:47,"1200 W NORTH AV,MKE",3,PARK AND WALK,Assignment Completed
183080059-Service in Progress,183080059,2018-11-04 00:33:37,"4010 W VERA AV,MKE",4,BATTERY,Service in Progress
183080062-Service in Progress,183080062,2018-11-04 00:33:24,"5679 N 93RD ST,MKE",4,INVESTIGATION,Service in Progress
183080053-Service in Progress,183080053,2018-11-04 00:33:22,"1553-A S 3RD ST,MKE",2,SUSP PERS/AUTO,Service in Progress
183080061-Assignment Completed,183080061,2018-11-04 00:32:52,"N WATER ST / E WISCONSIN AV,MKE",1,SUBJ DOWN,Assignment Completed
183080060-Advised,183080060,2018-11-04 00:32:29,"3300 S CHASE AV,MKE",6,TRAFFIC STOP,Advised
183080056-Service in Progress,183080056,2018-11-04 00:31:32,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
183080047-Assignment Completed,183080047,2018-11-04 00:28:04,"600 N WATER ST,MKE",1,PARK AND WALK,Assignment Completed
183072603-To be Filed,183072603,2018-11-04 00:27:05,"2225 N 51ST ST,MKE",3,ACC PDO,To be Filed
183080043-City Citation(s) Issued,183080043,2018-11-04 00:26:54,"2301 S 13TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183080035-Assignment Completed,183080035,2018-11-04 00:21:17,"1900 S 35TH ST,MKE",2,PATROL,Assignment Completed
183080029-Assignment Completed,183080029,2018-11-04 00:15:52,"600 N WATER ST,MKE",1,SPECIAL ASSIGN,Assignment Completed
183072630-Unable to Locate Complainant,183072630,2018-11-04 00:15:19,"4441 N 103RD ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
183072682-Advised,183072682,2018-11-04 00:07:04,"6330 W FLORIST AV,MKE",4,THEFT,Advised
183072692-Unable to Locate Complainant,183072692,2018-11-04 00:04:53,"6222 W FOND DU LAC AV,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
183072729-Unable to Locate Complainant,183072729,2018-11-04 00:04:03,"2223 N 38TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183072688-To be Filed,183072688,2018-11-03 23:41:49,"3709 S 14TH ST,MKE",6,PROPERTY DAMAGE,To be Filed
183080069-Assignment Completed,183080069,2018-11-04 00:38:36,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183080068-Assignment Completed,183080068,2018-11-04 00:38:30,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183072670-Advised,183072670,2018-11-04 00:37:16,"7609 W CAPITOL DR,MKE",7,THEFT,Advised
183080030-Service in Progress,183080030,2018-11-04 00:36:00,"8878 N 95TH ST,MKE",4,RECK USE OF WEAP,Service in Progress
183080066-Assignment Completed,183080066,2018-11-04 00:35:55,"3200 W BURNHAM ST,MKE",2,INVESTIGATION,Assignment Completed
183080054-Service in Progress,183080054,2018-11-04 00:35:49,"3471 N 84TH ST,MKE",7,ACC PDO,Service in Progress
183080022-Advised,183080022,2018-11-04 00:43:10,"944 N 25TH ST,MKE",3,TRBL W/SUBJ,Advised
183080056-Assignment Completed,183080056,2018-11-04 00:31:32,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183080083-Assignment Completed,183080083,2018-11-04 00:47:57,"1700 W WELLS ST,MKE",3,TRBL W/SUBJ,Assignment Completed
183080082-Assignment Completed,183080082,2018-11-04 00:47:54,"N 70TH ST / W SILVER SPRING DR,MKE",4,BUS INVESTIGATIO,Assignment Completed
183080072-Service in Progress,183080072,2018-11-04 00:46:20,"5063 N 19TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
183080080-Advised,183080080,2018-11-04 00:46:16,"S 11TH ST / W LAPHAM BL,MKE",2,TRAFFIC STOP,Advised
183080078-Service in Progress,183080078,2018-11-04 00:45:22,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress
183080053-Assignment Completed,183080053,2018-11-04 00:33:22,"1553-A S 3RD ST,MKE",2,SUSP PERS/AUTO,Assignment Completed
183080041-Assignment Completed,183080041,2018-11-04 00:24:31,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Assignment Completed
183080039-Assignment Completed,183080039,2018-11-04 00:23:55,"1300 E BRADY ST,MKE",1,PARK AND WALK,Assignment Completed
183080032-Advised/Referral,183080032,2018-11-04 00:21:38,"208 N 37TH ST,MKE",3,ENTRY,Advised/Referral
183080033-Advised/Referral,183080033,2018-11-04 00:20:07,"3654 S 71ST ST,MKE",6,BATTERY,Advised/Referral
183072739-Advised,183072739,2018-11-04 00:14:13,"1824 E PARK PL,MKE",1,NOISE NUISANCE,Advised
183072612-Open Investigation,183072612,2018-11-04 00:13:46,"3337 N CRAMER ST,MKE",1,NOISE NUISANCE,Open Investigation
183080015-Advised,183080015,2018-11-04 00:13:02,"231 E BUFFALO ST,MKE",1,TRBL W/SUBJ,Advised
183072755-Unable to Locate Complainant,183072755,2018-11-04 00:10:35,"4621 N 41ST ST,MKE",7,BATTERY,Unable to Locate Complainant
183080091-Service in Progress,183080091,2018-11-04 00:53:20,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183080090-Advised,183080090,2018-11-04 00:53:13,"3959 S HOWELL AV,MKE",6,TRAFFIC STOP,Advised
183080089-Assignment Completed,183080089,2018-11-04 00:52:43,"2616 N SHERMAN BL,MKE",3,FOLLOW UP,Assignment Completed
183080088-Assignment Completed,183080088,2018-11-04 00:52:20,"N 91ST ST / W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
183080087-Advised,183080087,2018-11-04 00:51:48,"3911 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Advised
183080062-To be Filed,183080062,2018-11-04 00:33:24,"5679 N 93RD ST,MKE",4,INVESTIGATION,To be Filed
183080100-Service in Progress,183080100,2018-11-04 00:59:44,"2047 N 33RD ST,MKE",3,ENTRY,Service in Progress
183080096-Unable to Locate Complainant,183080096,2018-11-04 00:57:15,"6730 W KEEFE AVENUE PK,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
183080099-Assignment Completed,183080099,2018-11-04 00:57:00,"5001 W VLIET ST,MKE",3,PARK AND WALK,Assignment Completed
183080098-Advised,183080098,2018-11-04 00:55:54,"2331 S 27TH ST,MKE",2,TRAFFIC STOP,Advised
183080097-Service in Progress,183080097,2018-11-04 00:55:06,"1023 N OLD WORLD THIRD ST,MKE",1,SUBJ DOWN,Service in Progress
183080100-Assignment Completed,183080100,2018-11-04 00:59:44,"2047 N 33RD ST,MKE",3,ENTRY,Assignment Completed
183080091-Assignment Completed,183080091,2018-11-04 00:53:20,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183080054-To be Filed,183080054,2018-11-04 00:35:49,"3471 N 84TH ST,MKE",7,ACC PDO,To be Filed
183080112-Assignment Completed,183080112,2018-11-04 01:04:35,WALKERS POINT,2,PATROL,Assignment Completed
183080107-Service in Progress,183080107,2018-11-04 01:03:57,"600 N WATER ST,MKE",1,SPECIAL ASSIGN,Service in Progress
183080106-Advised,183080106,2018-11-04 01:03:03,"N ASTOR ST / E STATE ST,MKE",1,TRAFFIC STOP,Advised
183080104-Service in Progress,183080104,2018-11-04 01:02:53,D5,5,REPORTS,Service in Progress
183080048-Assignment Completed,183080048,2018-11-04 00:28:48,"700 N MILWAUKEE ST,MKE",1,PARK AND WALK,Assignment Completed
183080042-Assignment Completed,183080042,2018-11-04 00:26:39,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Assignment Completed
183080123-Advised,183080123,2018-11-04 01:09:06,"7130 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
183080122-Service in Progress,183080122,2018-11-04 01:07:58,"S 29TH ST / W BURNHAM ST,MKE",2,ACC PDO,Service in Progress
183080115-City Citation(s) Issued,183080115,2018-11-04 01:07:56,"3427 N 11TH ST,MKE",5,CALL FOR POLICE,City Citation(s) Issued
183080119-Service in Progress,183080119,2018-11-04 01:07:15,"4832 N 54TH ST,MKE",7,BATTERY DV,Service in Progress
183080116-Unable to Locate Complainant,183080116,2018-11-04 01:07:10,"1651 N 29TH ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
183080120-Assignment Completed,183080120,2018-11-04 01:07:09,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183080114-Unable to Locate Complainant,183080114,2018-11-04 01:06:34,"2627 W CAPITOL DR,MKE",5,VIOL REST ORDER,Unable to Locate Complainant
183080109-Advised,183080109,2018-11-04 01:06:15,"11333 W SILVER SPRING DR,MKE",4,SUSP PERS/AUTO,Advised
183080118-Service in Progress,183080118,2018-11-04 01:06:02,"2200 W CAPITOL DR,MKE",5,INVESTIGATION,Service in Progress
183080117-Assignment Completed,183080117,2018-11-04 01:05:51,"100 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183080105-Service in Progress,183080105,2018-11-04 01:05:40,"1720 W ATKINSON AV,MKE",5,SUBJ WITH WEAPON,Service in Progress
183080111-Service in Progress,183080111,2018-11-04 01:05:16,"9419 W LISBON AV,MKE",7,SUSP PERS/AUTO,Service in Progress
183080107-Assignment Completed,183080107,2018-11-04 01:03:57,"600 N WATER ST,MKE",1,SPECIAL ASSIGN,Assignment Completed
183080053-Advised,183080053,2018-11-04 00:33:22,"1553-A S 3RD ST,MKE",2,SUSP PERS/AUTO,Advised
183080139-Service in Progress,183080139,2018-11-04 01:14:46,"5400 S 6TH ST,MKE",6,PATROL,Service in Progress
183080138-Service in Progress,183080138,2018-11-04 01:14:35,"5218 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Service in Progress
183080136-Advised,183080136,2018-11-04 01:14:33,"2925 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Advised
183080135-Assignment Completed,183080135,2018-11-04 01:14:08,"1624 W WELLS ST,MKE",3,BUSINESS CHECK,Assignment Completed
183080133-Service in Progress,183080133,2018-11-04 01:13:25,"2333 N 49TH ST,MKE",3,MED RUN,Service in Progress
183080130-Service in Progress,183080130,2018-11-04 01:12:02,"628 N WATER ST,MKE",1,SHOOTING,Service in Progress
183080129-Assignment Completed,183080129,2018-11-04 01:11:56,"1200 W MC KINLEY AV,MKE",3,PARK AND WALK,Assignment Completed
183080126-Assignment Completed,183080126,2018-11-04 01:10:33,"600 W GREENFIELD AV,MKE",2,PATROL,Assignment Completed
183080119-Assignment Completed,183080119,2018-11-04 01:07:15,"4832 N 54TH ST,MKE",7,BATTERY DV,Assignment Completed
183080105-Assignment Completed,183080105,2018-11-04 01:05:40,"1720 W ATKINSON AV,MKE",5,SUBJ WITH WEAPON,Assignment Completed
183080146-Service in Progress,183080146,2018-11-04 01:18:49,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
183080143-Assignment Completed,183080143,2018-11-04 01:16:19,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183080127-Service in Progress,183080127,2018-11-04 01:16:18,"5252 N 62ND ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
