ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183533113-Service in Progress,183533113,2018-12-19 23:47:04,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress
183533026-Advised,183533026,2018-12-19 23:46:54,"5543 N 35TH ST,MKE",4,TRBL W/SUBJ,Advised
183533105-Service in Progress,183533105,2018-12-19 23:54:12,"3634 N 9TH ST,MKE",5,MEET MFD,Service in Progress
183533112-Advised,183533112,2018-12-19 23:52:17,"945 N 12TH ST,MKE",3,TRBL W/SUBJ,Advised
183533116-Service in Progress,183533116,2018-12-19 23:59:28,"3649 N 19TH ST,MKE",5,VIOL REST ORD-DV,Service in Progress
183533119-Assignment Completed,183533119,2018-12-19 23:57:28,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183533118-Unable to Locate Complainant,183533118,2018-12-19 23:56:39,"5825 W HOPE AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant
183533082-Service in Progress,183533082,2018-12-19 23:55:31,"2920 N VEL R PHILLIPS AV,MKE",5,INJ PERSON/SICK,Service in Progress
183533113-Assignment Completed,183533113,2018-12-19 23:47:04,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183533029-Advised,183533029,2018-12-19 23:22:34,"3154 N 44TH ST,MKE",7,TRBL W/SUBJ-DV,Advised
183540004-Advised,183540004,2018-12-20 00:04:49,"S 19TH ST / W SALEM ST,MKE",6,INJ PERSON/SICK,Advised
183540005-Service in Progress,183540005,2018-12-20 00:04:23,"N 24TH ST / W CAPITOL DR,MKE",5,PATROL,Service in Progress
183533095-Service in Progress,183533095,2018-12-20 00:03:48,"1500 N 35TH ST,MKE",3,CALL FOR POLICE,Service in Progress
183540003-Service in Progress,183540003,2018-12-20 00:03:18,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
183540001-Assignment Completed,183540001,2018-12-20 00:01:47,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183540016-Service in Progress,183540016,2018-12-20 00:09:54,"6619 W SPOKANE ST,MKE",4,FOLLOW UP,Service in Progress
183540015-Service in Progress,183540015,2018-12-20 00:09:30,"1141 N 25TH ST,MKE",3,SHOTSPOTTER,Service in Progress
183540013-Assignment Completed,183540013,2018-12-20 00:08:13,"2434 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed
183533120-Advised,183533120,2018-12-20 00:07:58,"N 60TH ST / W SILVER SPRING DR,MKE",4,WELFARE CITIZEN,Advised
183532967-Unable to Locate Complainant,183532967,2018-12-20 00:07:06,"4125 N 39TH ST,MKE",7,FAMILY TROUBLE,Unable to Locate Complainant
183540023-Service in Progress,183540023,2018-12-20 00:14:21,"E LOCUST ST / N MURRAY AV,MKE",1,SUSP PERS/AUTO,Service in Progress
183540026-Service in Progress,183540026,2018-12-20 00:12:22,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Service in Progress
183540025-Assignment Completed,183540025,2018-12-20 00:12:07,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183540018-Unable to Locate Complainant,183540018,2018-12-20 00:12:02,"2676 N 45TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183532955-Unable to Locate Complainant,183532955,2018-12-20 00:11:43,"N 63RD ST / W BOBOLINK AV,MKE",4,LOOSE ANIMAL,Unable to Locate Complainant
183533053-Service in Progress,183533053,2018-12-20 00:11:29,"3079 N 40TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
183540022-Service in Progress,183540022,2018-12-20 00:11:15,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
183540019-Advised,183540019,2018-12-20 00:10:48,"2400 S 13TH ST,MKE",2,TRAFFIC STOP,Advised
183540016-Assignment Completed,183540016,2018-12-20 00:09:54,"6619 W SPOKANE ST,MKE",4,FOLLOW UP,Assignment Completed
183540005-Assignment Completed,183540005,2018-12-20 00:04:23,"N 24TH ST / W CAPITOL DR,MKE",5,PATROL,Assignment Completed
183533095-Advised,183533095,2018-12-20 00:03:48,"1500 N 35TH ST,MKE",3,CALL FOR POLICE,Advised
183533116-Advised/Referral,183533116,2018-12-19 23:59:28,"3649 N 19TH ST,MKE",5,VIOL REST ORD-DV,Advised/Referral
183540011-Advised,183540011,2018-12-20 00:18:59,"3267 S 9TH ST,MKE",6,TRBL W/SUBJ,Advised
183540038-Service in Progress,183540038,2018-12-20 00:17:33,"4637 N 35TH ST,MKE",7,FOLLOW UP,Service in Progress
183540037-Assignment Completed,183540037,2018-12-20 00:17:12,"524 S LAYTON BL,MKE",2,BUSINESS CHECK,Assignment Completed
183540034-Service in Progress,183540034,2018-12-20 00:16:43,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
183540030-Service in Progress,183540030,2018-12-20 00:15:33,"W NORTH AV / N SHERMAN BL,MKE",3,ACC PI,Service in Progress
183540048-Advised,183540048,2018-12-20 00:24:05,"510 E HADLEY ST,MKE",5,TRAFFIC STOP,Advised
183540044-Service in Progress,183540044,2018-12-20 00:23:17,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183540043-Assignment Completed,183540043,2018-12-20 00:22:56,"6292 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183540042-Service in Progress,183540042,2018-12-20 00:21:10,"4429 VILLAGE LANE, BROWN DEER",CITY,FOLLOW UP,Service in Progress
183540041-Assignment Completed,183540041,2018-12-20 00:21:02,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
183540033-Service in Progress,183540033,2018-12-20 00:17:49,"N 1ST ST / E BURLEIGH ST,MKE",5,ACC PDO,Service in Progress
183540015-Unable to Locate Complainant,183540015,2018-12-20 00:09:30,"1141 N 25TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183540057-Advised,183540057,2018-12-20 00:29:30,"1439 W WINDLAKE AV,MKE",2,TRAFFIC STOP,Advised
183540056-Assignment Completed,183540056,2018-12-20 00:29:19,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183540055-Assignment Completed,183540055,2018-12-20 00:29:09,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
183540052-Service in Progress,183540052,2018-12-20 00:28:53,"3233 S 27TH ST,MKE",6,TRBL W/SUBJ,Service in Progress
183532952-Unable to Locate Complainant,183532952,2018-12-20 00:28:35,"8115 W VILLARD AV,MKE",7,ALTERED CURRENCY,Unable to Locate Complainant
183540051-Assignment Completed,183540051,2018-12-20 00:26:32,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
183540046-Service in Progress,183540046,2018-12-20 00:25:38,"8630 W LANCASTER AV,MKE",7,SHOTS FIRED,Service in Progress
183540049-Service in Progress,183540049,2018-12-20 00:25:20,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
183540047-Service in Progress,183540047,2018-12-20 00:25:04,"135 S 72ND ST,MKE",3,BATTERY DV,Service in Progress
183540066-Assignment Completed,183540066,2018-12-20 00:34:27,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183540065-Assignment Completed,183540065,2018-12-20 00:34:25,"3500 S CHASE AV,MKE",6,PATROL,Assignment Completed
183533121-Advised,183533121,2018-12-20 00:34:15,"1254 N 35TH ST,MKE",3,TRBL W/SUBJ,Advised
183540064-Service in Progress,183540064,2018-12-20 00:33:58,"2001 W CAPITOL DR,MKE",5,TRAFFIC HAZARD,Service in Progress
183540062-Assignment Completed,183540062,2018-12-20 00:32:58,"3600 S CLEMENT AV,MKE",6,PATROL,Assignment Completed
183540061-Service in Progress,183540061,2018-12-20 00:32:47,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
183540060-Assignment Completed,183540060,2018-12-20 00:32:34,"5819 N 84TH ST,MKE",4,SUBJ WITH GUN,Assignment Completed
183540054-Service in Progress,183540054,2018-12-20 00:32:29,"9009 W VILLARD AV,MKE",7,SHOTS FIRED,Service in Progress
183540059-Assignment Completed,183540059,2018-12-20 00:31:36,"749 W STATE ST,MKE",1,ASSIGNMENT,Assignment Completed
183540032-Service in Progress,183540032,2018-12-20 00:30:57,"2130 S 7TH ST,MKE",2,NOISE NUISANCE,Service in Progress
183540049-Assignment Completed,183540049,2018-12-20 00:25:20,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183533082-Assignment Completed,183533082,2018-12-19 23:55:31,"2920 N VEL R PHILLIPS AV,MKE",5,INJ PERSON/SICK,Assignment Completed
183533114-Assignment Completed,183533114,2018-12-19 23:47:05,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
183540070-Service in Progress,183540070,2018-12-20 00:37:50,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
183540069-Assignment Completed,183540069,2018-12-20 00:36:22,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183540068-Assignment Completed,183540068,2018-12-20 00:36:02,"3811 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
183540067-Assignment Completed,183540067,2018-12-20 00:35:11,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183540077-Assignment Completed,183540077,2018-12-20 00:44:44,"1801 W OLIVE ST,MKE",5,SCHL PERIMETER,Assignment Completed
183540075-Service in Progress,183540075,2018-12-20 00:44:21,"4224 W RUBY AV,MKE",7,BUSINESS CHECK,Service in Progress
183540074-Advised,183540074,2018-12-20 00:44:19,"333 W KILBOURN AV,MKE",1,TRAFFIC STOP,Advised
183540072-Advised,183540072,2018-12-20 00:42:41,"4800 W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Advised
183540033-To be Filed,183540033,2018-12-20 00:17:49,"N 1ST ST / E BURLEIGH ST,MKE",5,ACC PDO,To be Filed
183540023-Assignment Completed,183540023,2018-12-20 00:14:21,"E LOCUST ST / N MURRAY AV,MKE",1,SUSP PERS/AUTO,Assignment Completed
183540083-Advised,183540083,2018-12-20 00:49:16,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Advised
183540082-Assignment Completed,183540082,2018-12-20 00:48:17,"4925 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
183540008-Advised,183540008,2018-12-20 00:47:36,"1924 W HIGHLAND AV,MKE",3,TRBL W/SUBJ,Advised
183540080-Advised,183540080,2018-12-20 00:46:37,"N 3RD ST / W ST PAUL AV,MKE",1,TRAFFIC STOP,Advised
183540079-City Citation(s) Issued,183540079,2018-12-20 00:46:11,"1215 W HAYES AV,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183540078-Service in Progress,183540078,2018-12-20 00:45:29,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
183540075-Assignment Completed,183540075,2018-12-20 00:44:21,"4224 W RUBY AV,MKE",7,BUSINESS CHECK,Assignment Completed
183540032-Advised,183540032,2018-12-20 00:30:57,"2130 S 7TH ST,MKE",2,NOISE NUISANCE,Advised
183540030-Assignment Completed,183540030,2018-12-20 00:15:33,"W NORTH AV / N SHERMAN BL,MKE",3,ACC PI,Assignment Completed
183540003-Assignment Completed,183540003,2018-12-20 00:03:18,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Assignment Completed
183540090-Assignment Completed,183540090,2018-12-20 00:54:48,"5201 N 64TH ST,MKE",4,FOLLOW UP,Assignment Completed
183540089-Advised,183540089,2018-12-20 00:54:23,"5050 N TEUTONIA AV,MKE",7,TRAFFIC STOP,Advised
183540086-Advised,183540086,2018-12-20 00:51:19,"S 17TH ST / W BECHER ST,MKE",2,TRAFFIC STOP,Advised
183540085-Assignment Completed,183540085,2018-12-20 00:50:53,"400 W NATIONAL AV,MKE",2,BUS INVESTIGATIO,Assignment Completed
183540093-Service in Progress,183540093,2018-12-20 00:58:48,"2300 S KINNICKINNIC AV,MKE",6,PATROL,Service in Progress
183540091-Assignment Completed,183540091,2018-12-20 00:55:11,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183540088-Service in Progress,183540088,2018-12-20 00:55:08,"E PLEASANT ST / N COMMERCE ST,MKE",5,MEET GOVT AGENCY,Service in Progress
183540060-Advised,183540060,2018-12-20 00:32:34,"5819 N 84TH ST,MKE",4,SUBJ WITH GUN,Advised
183540052-City Citation(s) Issued,183540052,2018-12-20 00:28:53,"3233 S 27TH ST,MKE",6,TRBL W/SUBJ,City Citation(s) Issued
183540022-Assignment Completed,183540022,2018-12-20 00:11:15,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
183540070-Assignment Completed,183540070,2018-12-20 00:37:50,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183540023-To be Filed,183540023,2018-12-20 00:14:21,"E LOCUST ST / N MURRAY AV,MKE",1,SUSP PERS/AUTO,To be Filed
183540100-Assignment Completed,183540100,2018-12-20 01:03:52,"700 E JONES ST,MKE",2,PATROL,Assignment Completed
183540099-Service in Progress,183540099,2018-12-20 01:03:21,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
183540098-Assignment Completed,183540098,2018-12-20 01:02:33,"7676 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
183540097-Assignment Completed,183540097,2018-12-20 01:01:15,"2426 N FARWELL AV,MKE",1,BUSINESS CHECK,Assignment Completed
183540096-Advised,183540096,2018-12-20 01:01:03,"142 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
183540095-Assignment Completed,183540095,2018-12-20 01:00:51,"600 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183540094-Advised,183540094,2018-12-20 01:00:10,"100 W HOLT AV,MKE",6,TS TARGETED,Advised
183533053-Advised,183533053,2018-12-20 00:11:29,"3079 N 40TH ST,MKE",7,TRBL W/SUBJ,Advised
183540111-Service in Progress,183540111,2018-12-20 01:09:02,"239 W NATIONAL AV,MKE",2,PD/OTHER IN MKE,Service in Progress
183540109-Service in Progress,183540109,2018-12-20 01:08:36,"239 W NATIONAL AV,MKE",2,TRAFFIC STOP,Service in Progress
183540108-Assignment Completed,183540108,2018-12-20 01:08:19,"5500 W MORGAN AV,MKE",6,PATROL,Assignment Completed
183540107-Assignment Completed,183540107,2018-12-20 01:08:10,"5200 N 51ST BL,MKE",4,PATROL,Assignment Completed
183540105-Service in Progress,183540105,2018-12-20 01:07:10,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
183540104-Assignment Completed,183540104,2018-12-20 01:06:05,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Assignment Completed
183540102-Service in Progress,183540102,2018-12-20 01:05:55,"1700 W GRANT ST,MKE",2,PATROL,Service in Progress
183540101-Assignment Completed,183540101,2018-12-20 01:05:44,"2028 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
183540081-Advised,183540081,2018-12-20 01:05:43,"4872 N 55TH ST,MKE",7,CHILD CUSTODY,Advised
183540117-Service in Progress,183540117,2018-12-20 01:14:45,"E LINCOLN AV / S 1ST ST,MKE",6,VEHICLE PURSUIT,Service in Progress
183540116-Assignment Completed,183540116,2018-12-20 01:12:48,"530 W LAYTON AV,MKE",6,PATROL,Assignment Completed
183540115-Assignment Completed,183540115,2018-12-20 01:12:11,"1600 S 7TH ST,MKE",2,TRAFFIC STOP,Assignment Completed
183540114-Assignment Completed,183540114,2018-12-20 01:10:38,"6331 S 13TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183540106-Service in Progress,183540106,2018-12-20 01:10:10,"6811 N TEUTONIA AV,MKE",4,BATTERY DV,Service in Progress
183540111-Assignment Completed,183540111,2018-12-20 01:09:02,"239 W NATIONAL AV,MKE",2,PD/OTHER IN MKE,Assignment Completed
183540099-Assignment Completed,183540099,2018-12-20 01:03:21,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183540078-Assignment Completed,183540078,2018-12-20 00:45:29,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
183540042-To be Filed,183540042,2018-12-20 00:21:10,"4429 VILLAGE LANE, BROWN DEER",CITY,FOLLOW UP,To be Filed
183540120-Advised,183540120,2018-12-20 01:19:05,"N 2ND ST / W ST PAUL AV,MKE",1,TRAFFIC STOP,Advised
183533094-Unable to Locate Complainant,183533094,2018-12-20 01:17:48,"8239 W THURSTON AV,MKE",4,SUBJ WANTED,Unable to Locate Complainant
183540073-Service in Progress,183540073,2018-12-20 01:17:32,"2364 N 12TH ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
183540118-Assignment Completed,183540118,2018-12-20 01:15:56,"2028 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
183540130-Service in Progress,183540130,2018-12-20 01:24:38,"N HOLTON ST / E BROWN ST,MKE",5,SHOTS FIRED,Service in Progress
183540129-Advised,183540129,2018-12-20 01:24:30,"500 N MILWAUKEE ST,MKE",1,TRAFFIC STOP,Advised
183540103-Service in Progress,183540103,2018-12-20 01:24:06,"N 22ND ST / W WRIGHT ST,MKE",3,ENTRY AUTOS,Service in Progress
183540128-Assignment Completed,183540128,2018-12-20 01:23:44,"S 20TH ST / W EUCLID AV,MKE",6,TRAFFIC STOP,Assignment Completed
183540127-Advised,183540127,2018-12-20 01:23:37,"3200 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
183540110-Service in Progress,183540110,2018-12-20 01:22:49,"7451 W GLENBROOK RD,MKE",4,THEFT,Service in Progress
183540122-Unable to Locate Complainant,183540122,2018-12-20 01:21:38,"2509 N CRAMER ST,MKE",1,NOISE NUISANCE,Unable to Locate Complainant
183540125-Service in Progress,183540125,2018-12-20 01:21:38,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
183540124-Assignment Completed,183540124,2018-12-20 01:21:26,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183540123-Advised,183540123,2018-12-20 01:20:57,"9950 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
183540119-Service in Progress,183540119,2018-12-20 01:20:44,"3879 N 6TH ST,MKE",5,PROPERTY DAMAGE,Service in Progress
183540136-Assignment Completed,183540136,2018-12-20 01:28:58,"2700 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183540117-Assignment Completed,183540117,2018-12-20 01:14:45,"E LINCOLN AV / S 1ST ST,MKE",6,VEHICLE PURSUIT,Assignment Completed
183540139-Assignment Completed,183540139,2018-12-20 01:32:53,"N 9TH ST / W KEEFE AV,MKE",5,INJ PERSON/SICK,Assignment Completed
183540140-Assignment Completed,183540140,2018-12-20 01:32:20,"11914 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183540138-Advised,183540138,2018-12-20 01:30:53,"N 27TH ST / W TOWNSEND ST,MKE",5,TRAFFIC STOP,Advised
183540103-Unable to Locate Complainant,183540103,2018-12-20 01:24:06,"N 22ND ST / W WRIGHT ST,MKE",3,ENTRY AUTOS,Unable to Locate Complainant
183540119-Assignment Completed,183540119,2018-12-20 01:20:44,"3879 N 6TH ST,MKE",5,PROPERTY DAMAGE,Assignment Completed
183540155-Service in Progress,183540155,2018-12-20 01:39:37,"1300 E BRADY ST,MKE",1,PATROL,Service in Progress
183540153-Service in Progress,183540153,2018-12-20 01:39:14,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
183540152-Assignment Completed,183540152,2018-12-20 01:39:03,"715 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
183540151-Advised,183540151,2018-12-20 01:38:50,"800 N 6TH ST,MKE",1,TRAFFIC STOP,Advised
183540150-Service in Progress,183540150,2018-12-20 01:38:36,"5302 W FOND DU LAC AV,MKE",7,BUSINESS CHECK,Service in Progress
183540149-Advised,183540149,2018-12-20 01:37:34,"4831 N 51ST BL,MKE",7,TRAFFIC STOP,Advised
183540147-Unable to Locate Complainant,183540147,2018-12-20 01:37:12,"8820 W HAMPTON AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant
183540146-Advised,183540146,2018-12-20 01:36:06,"1900 W LINCOLN AV,MKE",2,TRAFFIC STOP,Advised
183540145-Service in Progress,183540145,2018-12-20 01:35:50,"1832 W WINDLAKE AV,MKE",2,TRAFFIC STOP,Service in Progress
183540131-Advised,183540131,2018-12-20 01:35:02,"1202 S 37TH ST,MKE",2,PROPERTY DAMAGE,Advised
183540130-Assignment Completed,183540130,2018-12-20 01:24:38,"N HOLTON ST / E BROWN ST,MKE",5,SHOTS FIRED,Assignment Completed
183540125-Open Investigation,183540125,2018-12-20 01:21:38,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Open Investigation
183540093-Assignment Completed,183540093,2018-12-20 00:58:48,"2300 S KINNICKINNIC AV,MKE",6,PATROL,Assignment Completed
183540088-Assignment Completed,183540088,2018-12-20 00:55:08,"E PLEASANT ST / N COMMERCE ST,MKE",5,MEET GOVT AGENCY,Assignment Completed
183540134-Service in Progress,183540134,2018-12-20 01:44:53,"2911 W NORTH AV,MKE",3,INJ PERSON/SICK,Service in Progress
183540084-Service in Progress,183540084,2018-12-20 01:43:09,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress
183540157-Service in Progress,183540157,2018-12-20 01:43:05,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
183540156-Advised,183540156,2018-12-20 01:42:38,"4701 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
183540150-Assignment Completed,183540150,2018-12-20 01:38:36,"5302 W FOND DU LAC AV,MKE",7,BUSINESS CHECK,Assignment Completed
183540145-Advised,183540145,2018-12-20 01:35:50,"1832 W WINDLAKE AV,MKE",2,TRAFFIC STOP,Advised
183540073-City Citation(s) Issued,183540073,2018-12-20 01:17:32,"2364 N 12TH ST,MKE",3,TRBL W/SUBJ-DV,City Citation(s) Issued
183540105-To be Filed,183540105,2018-12-20 01:07:10,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed
183540167-Assignment Completed,183540167,2018-12-20 01:49:39,"11920 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183540164-Assignment Completed,183540164,2018-12-20 01:48:33,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
183540163-Open Investigation,183540163,2018-12-20 01:48:19,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Open Investigation
